序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
12,600410,华胜天成,9.985734939575195,15.42,2141328608,16907948011.86,16907948088.96,12.86132526397705,126716132,094056,102126,1,1/1,1,IT服务Ⅱ,2026-09-11
40,603439,三力制药,10.0,12.54,261193052,5064156308.639999,5064156408.96,5.482217788696289,41928744,142259,142259,0,1/1,1,中药Ⅱ,2026-09-11
31,000636,风华高科,10.0,55.99,9984863744,64247963364.310005,64247988391.840004,16.216114044189453,574114685,133721,133721,0,1/1,1,元件,2026-09-11
22,605058,澳弘电子,10.00660514831543,33.31,314312176,4760835747.200001,4760835747.200001,6.809301853179932,40259232,102017,102017,0,1/1,1,元件,2026-09-11
39,600237,铜峰电子,10.023866653442383,9.22,899418800,5758957629.900001,5813115587.200001,16.220592498779297,49363880,141624,141624,0,1/1,1,元件,2026-09-11
32,002815,崇达技术,10.027397155761719,20.08,2014176864,15604931823.119999,24781758666.239998,13.467951774597168,125847544,133957,133957,0,1/1,1,元件,2026-09-11
33,001232,嘉立创,10.000602722167969,182.48,1248553584,8066811061.5199995,101378588800.0,16.251232147216797,153812574,134754,134754,0,1/1,1,元件,2026-09-11
28,000823,超声电子,10.0,20.57,3524506608,12237754675.19,12238222539.84,30.752147674560547,128424701,130415,131600,1,5/3,2,元件,2026-09-11
37,603386,骏亚科技,10.026738166809082,16.46,453357904,5371269337.6,5371269337.6,8.897232055664062,30477336,140856,140856,0,1/1,1,元件,2026-09-11
13,605258,协和电子,9.99683666229248,34.77,275448688,3059760000.0000005,3059760000.0000005,9.164446830749512,22645701,094502,095517,6,1/1,1,元件,2026-09-11
29,603936,博敏电子,10.010537147521973,20.88,2302985344,13162710323.519999,13474866240.0,18.545833587646484,68848688,133604,133604,0,1/1,1,元件,2026-09-11
11,600207,安彩高科,10.022271156311035,4.94,119496457,5381204016.76,5381204046.400001,2.2743825912475586,53535600,093934,093934,0,1/1,1,光伏设备,2026-09-11
2,002161,远 望 谷,9.986320495605469,8.04,151052642,5946459173.999999,5947649560.32,2.5402114391326904,272159290,092500,092500,0,1/1,1,其他电子,2026-09-11
