序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
32,600712,南宁百货,9.98389720916748,6.83,464736352,3678968373.93,3719996108.8,13.23949146270752,63135837,130813,130813,0,1/1,1,一般零售,2026-09-10
29,603601,再升科技,10.055248260498047,9.96,1965507856,11377716071.160002,11377716120.960001,17.702682495117188,47018371,103715,135445,1,1/1,1,专业工程,2026-09-10
27,002204,大连重工,10.09345817565918,5.89,497354240,11375769488.48,11375769488.48,4.513347625732422,124424989,101818,101818,0,1/1,1,专用设备,2026-09-10
28,000823,超声电子,10.0,18.7,2769778928,11125231522.9,11125656854.4,25.93146514892578,65195025,102854,135036,1,4/2,1,元件,2026-09-10
26,002636,金安国纪,10.0,76.45,4791046400,55444335241.35,55655600000.0,8.958306312561035,287750919,101351,134433,2,1/1,1,元件,2026-09-10
34,000048,京基智农,10.004741668701172,23.2,624024576,12279823800.0,12300703846.4,5.3850531578063965,22317564,142045,143245,2,1/1,1,养殖业,2026-09-10
16,000565,渝三峡Ａ,10.013908386230469,7.91,238039702,3429714460.2000003,3429714491.84,7.465679168701172,48895103,094139,094139,0,2/2,2,化学制品,2026-09-10
5,600488,津药药业,10.074626922607422,5.9,1110881584,6442131412.0,6442131459.200001,17.34731674194336,40274869,092503,110954,7,1/1,1,化学制药,2026-09-10
23,920268,百迈科,29.985118865966797,34.94,261700744,504817871.84,1893747999.9999998,57.09834289550781,14478961,095315,100727,1,1/1,1,医疗器械,2026-09-10
17,603316,诚邦股份,10.006998062133789,15.72,287249280,4154230080.0,4244384405.76,7.110513210296631,28771844,094150,094341,2,1/1,1,半导体,2026-09-10
24,002543,万和电气,10.027854919433594,7.9,264650634,5223291987.900001,5874440000.0,5.1432785987854,15553599,095648,095648,0,1/1,1,厨卫电器,2026-09-10
35,000532,华金资本,10.0,12.43,148934013,4270323342.7799997,4284724616.48,3.6304140090942383,30885094,144703,144703,0,1/1,1,多元金融,2026-09-10
3,600318,新力金融,10.068026542663574,8.09,920574928,4147966542.88,4147966542.88,22.459692001342773,44051668,092501,143946,6,1/1,1,多元金融,2026-09-10
2,002790,瑞尔特,10.0130033493042,8.46,65718092,2205500850.0,3535199691.84,2.9797356128692627,372712947,092500,092500,0,3/3,3,家居用品,2026-09-10
11,600667,太极实业,10.022026062011719,19.98,3743778512,41789012716.44,41789012676.48,9.125821113586426,541973484,093622,093622,0,1/1,1,工程咨询,2026-09-10
1,000978,桂林旅游,9.988649368286133,9.69,771858384,4536097945.469999,4536179700.0,17.269182205200195,70007963,092500,093803,1,4/4,4,旅游及景,2026-09-10
