序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
7,920305,云创退,30.000001907348633,1.56,28797490,126517365.0,206506755.0,23.227861404418945,977382,093239,140109,11,4/4,4,IT服务Ⅱ,2026-07-16
32,600785,新华百货,10.035419464111328,9.32,266701015,2944036941.44,2944036941.44,9.56689167022705,42851868,103234,103234,0,2/2,2,一般零售,2026-07-16
23,000829,天音控股,10.012063026428223,9.12,464930640,9340062581.279999,9348915939.839998,5.107738971710205,82246959,095103,095103,0,1/1,1,专业连锁,2026-07-16
41,603567,珍宝岛,10.0401611328125,5.48,238262495,5147930040.160001,5155908854.400001,4.925288677215576,51216480,133219,133219,0,1/1,1,中药Ⅱ,2026-07-16
40,600436,片仔癀,9.998441696166992,141.15,2315698976,85158224191.5,85158225038.40001,2.8448188304901123,97418624,131257,145139,3,1/1,1,中药Ⅱ,2026-07-16
30,002127,南极电商,9.863945960998535,3.23,391155968,6442987580.31,7929231392.0,6.2081379890441895,58762421,102221,104206,1,1/1,1,互联网电,2026-07-16
18,301176,逸豪新材,20.0,58.2,606740144,9547919985.6,9839680019.4,6.740187168121338,14235720,094445,094445,0,1/1,1,元件,2026-07-16
35,000566,海南海药,10.097086906433105,5.67,1614644688,7352491039.11,7356060230.4,22.74599838256836,87692787,110112,110348,1,2/2,2,化学制药,2026-07-16
3,600664,哈药股份,10.022271156311035,4.94,1464972736,12441438787.44,12441438767.68,11.784217834472656,264581944,092502,094507,2,5/5,5,化学制药,2026-07-16
8,002365,永安药业,10.016695022583008,13.18,332393760,3232901995.06,3883915297.2799997,10.521297454833984,82771059,093324,093324,0,2/2,2,化学制药,2026-07-16
24,603407,长裕集团,10.005027770996094,65.64,181259248,2357263154.88,26772930228.48,7.970287322998047,83722113,095154,095154,0,1/1,1,化学原料,2026-07-16
37,603108,润达医疗,10.03201675415039,10.31,445274896,6233465425.440001,6233465425.440001,7.376425743103027,90273411,112544,135553,1,1/1,1,医疗服务,2026-07-16
31,002173,创新医疗,10.031545639038086,17.44,828419440,7339886140.64,7695999098.88,11.642388343811035,108202992,102527,103503,3,1/1,1,医疗服务,2026-07-16
15,000504,南华生物,9.988248825073242,9.36,264578564,3080585645.2799997,3089016253.4399996,8.731159210205078,19623240,093918,100515,1,2/2,2,医疗服务,2026-07-16
