序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
48,002421,达实智能,9.931507110595703,3.21,717535632,6430840767.059999,6807067038.72,11.452277183532715,59970632,131330,133357,1,1/1,1,IT服务Ⅱ,2026-05-15
28,601133,柏诚股份,9.992193222045898,28.18,862570144,14777218445.92,14879559413.76,5.941690921783447,46249016,101651,144229,8,1/1,1,专业工程,2026-05-15
35,002031,巨轮智能,9.947644233703613,8.4,3874956192,16074412838.400002,18474923577.600002,25.30221939086914,269914192,103436,103436,0,1/1,1,专用设备,2026-05-15
52,300878,维康药业,19.98674201965332,36.2,421557840,5217287315.8,5241409656.400001,8.559906005859375,4836320,140806,142554,6,1/1,1,中药Ⅱ,2026-05-15
46,603697,XD有友食,9.990301132202148,11.34,248147581,4850028391.32,4850028368.64,5.264499664306641,66998092,130344,130344,0,1/1,1,休闲食品,2026-05-15
12,603386,骏亚科技,10.0130033493042,16.92,368901408,5521377715.200001,5521377715.200001,6.817622184753418,119863987,093753,094511,1,1/1,1,元件,2026-05-15
34,002729,好利科技,9.994739532470703,20.91,461270496,3668890910.97,3825901027.2,12.805991172790527,72429626,103300,141012,1,1/1,1,其他电子,2026-05-15
14,002181,粤 传 媒,10.0,19.69,1945481712,22339035577.760002,22861235485.440002,8.894525527954102,77169835,093954,142945,6,1/1,1,出版,2026-05-15
10,002374,中锐股份,9.907120704650879,3.55,156865834,3852492954.6499996,3852492944.0,4.127691745758057,74077367,093533,093533,0,1/1,1,包装印刷,2026-05-15
54,002971,和远气体,10.0106782913208,41.21,1201785504,6445299633.5,8726423550.0,20.43520164489746,51165099,144403,144515,1,5/3,2,化学制品,2026-05-15
8,002407,多氟多,10.015083312988281,36.47,5604165376,39342645072.15,43415076046.72,14.309663772583008,208112116,093036,095503,3,1/1,1,化学制品,2026-05-15
6,603505,金石资源,9.989200592041016,20.37,970005280,17144793720.810001,17144793781.92,5.66727876663208,62078287,093002,094935,2,1/1,1,化学制品,2026-05-15
2,002915,中欣氟材,9.995241165161133,23.11,181290416,6657393028.75,7748166610.08,2.723144292831421,167947903,092500,092500,0,1/1,1,化学制品,2026-05-15
9,300721,怡达股份,19.983654022216797,29.36,873797696,4062005001.84,4839900257.04,21.788314819335938,53549704,093154,095506,5,1/1,1,化学制品,2026-05-15
22,603310,巍华新材,10.031152725219727,17.66,358445680,3426216600.0,6098704400.0,10.594168663024902,14807892,095736,145433,2,1/1,1,化学制品,2026-05-15
19,603520,司太立,9.975668907165527,13.56,678124048,5944837986.360001,5944838081.280001,11.763727188110352,31761615,095308,095308,0,1/1,1,化学制药,2026-05-15
20,600784,鲁银投资,10.014103889465332,7.8,234506971,5270087760.599999,5270087721.599999,4.53093147277832,45213480,095421,095421,0,1/1,1,化学原料,2026-05-15
4,601678,滨化股份,10.03787899017334,5.81,572271168,11871783763.56,11950218740.32,4.820431232452393,65411269,092503,092503,0,1/1,1,化学原料,2026-05-15
38,001333,光华股份,10.008445739746094,26.05,224261088,1146200000.0,3334400000.0,20.033018112182617,29793385,104227,104227,0,1/1,1,塑料,2026-05-15
30,002395,双象股份,10.020769119262695,21.19,247508635,5682856169.64,5683348710.0,4.489687919616699,41563125,102509,102509,0,1/1,1,塑料,2026-05-15
49,601996,丰林集团,10.10830307006836,3.05,249205314,3418788968.7999997,3418788968.7999997,7.680490970611572,38108228,131406,131406,0,1/1,1,家居用品,2026-05-15
