序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
48,301312,智立方,20.002988815307617,80.33,739075488,4864203612.45,9734438561.96,16.49077033996582,115138916,133621,133621,0,1/1,1,专用设备,2026-02-06
47,002957,科瑞技术,10.015290260314941,28.78,1063169120,12049577648.36,12087095313.92,9.223004341125488,72896746,133027,133027,0,4/2,1,专用设备,2026-02-06
30,002009,天奇股份,10.0,31.68,2322079248,11218602985.92,12742747776.0,21.601526260375977,196116022,102824,102824,0,1/1,1,专用设备,2026-02-06
29,300461,田中精机,20.004745483398438,50.57,751883328,7267073706.49,7942356914.44,10.925193786621094,30028466,102509,103412,2,2/2,2,专用设备,2026-02-06
13,001360,南矿集团,10.0,25.52,244133157,2087054845.92,5206080000.0,11.892668724060059,15186952,093830,093830,0,1/1,1,专用设备,2026-02-06
1,002728,特一药业,10.041841506958008,13.15,686765248,4955108649.900001,6745982822.400001,13.862714767456055,71866288,092500,095218,1,1/1,1,中药,2026-02-06
9,002412,汉森制药,10.0,7.59,597027296,3778643550.0,3819288000.0,15.937244415283203,17921204,093418,112218,11,1/1,1,中药,2026-02-06
40,603881,数据港,10.0,39.16,3942736160,28131643280.839996,28131643006.719997,14.516803741455078,152191893,130019,131910,3,1/1,1,互联网服,2026-02-06
51,002506,协鑫集成,10.096153259277344,4.58,7497765120,26767495248.66,26794449771.52,30.236799240112305,277856234,135236,135236,0,3/3,3,光伏设备,2026-02-06
37,002150,正泰电源,10.00427532196045,25.73,514673984,9225362283.94,9285154224.0,5.773684978485107,130942543,110236,110236,0,1/1,1,光伏设备,2026-02-06
32,002772,众兴菌业,9.988038063049316,18.39,421445856,7174272833.67,7231708610.400001,6.047794818878174,77781718,102924,102924,0,1/1,1,农牧饲渔,2026-02-06
25,600230,沧州大化,10.020346641540527,21.63,694337264,8953976754.449999,8953976603.039999,8.122154235839844,159063148,101714,101714,0,1/1,1,化学制品,2026-02-06
18,002440,闰土股份,9.991673469543457,13.21,1113101888,12501398017.490002,14848038731.84,9.135058403015137,68373269,094851,100042,2,1/1,1,化学制品,2026-02-06
17,002455,百川股份,9.97038459777832,11.14,1411606256,5784218791.16,6620038754.240001,25.181547164916992,96474628,094627,095630,5,8/5,1,化学制品,2026-02-06
28,603823,百合花,10.0,18.48,183898702,7595862193.92,7694475317.76,2.508314371109009,68608071,102322,102322,0,1/1,1,化学制品,2026-02-06
10,002054,德美化工,9.956235885620117,10.05,719667424,3862975473.4500003,4845260332.8,18.961990356445312,101839775,093621,101518,2,1/1,1,化学制品,2026-02-06
38,002099,海翔药业,9.956075668334961,7.51,736110816,12133890951.13,12156551512.48,6.259479999542236,40017035,110351,110712,3,1/1,1,化学制药,2026-02-06
