序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
23,603138,海量数据,10.035335540771484,15.57,377860960,4489498174.5,4571518661.28,8.58446979522705,74182797,094057,094142,1,1/1,1,IT服务Ⅱ,2026-09-18
41,601086,国芳集团,10.0,16.06,1738203712,10695960000.0,10695960000.0,16.8282527923584,33987778,095317,131202,9,16/8,1,一般零售,2026-09-18
37,605188,国光连锁,9.974852561950684,13.12,232677376,6674124320.0,6661634027.5199995,3.5777459144592285,28636499,095036,095100,1,1/1,1,一般零售,2026-09-18
57,600838,上海九百,9.98719596862793,8.59,186156677,3443576216.79,3443576242.56,5.550406455993652,37542595,104443,105115,1,1/1,1,一般零售,2026-09-18
54,601133,柏诚股份,9.98307991027832,26.0,394136080,13634055344.0,13680584736.0,2.995009183883667,58330194,103724,103724,0,1/1,1,专业工程,2026-09-18
58,920298,腾信精密,30.000001907348633,90.48,827694944,1384344000.0,7057440000.0,67.27347564697266,47044895,104758,130001,2,1/1,1,专用设备,2026-09-18
75,001332,锡装股份,10.011419296264648,28.9,139343133,1942221638.8999999,4470425400.0,7.444227695465088,42940198,141518,141518,0,1/1,1,专用设备,2026-09-18
20,002134,天津普林,9.983766555786133,27.1,883303696,6685748318.0,6715862271.6,13.354762077331543,39796350,093827,102745,5,1/1,1,元件,2026-09-18
49,002623,亚玛顿,9.97624683380127,18.52,313267968,3567621275.7599998,3575517740.7599998,9.008864402770996,24031552,101048,102721,1,1/1,1,光伏设备,2026-09-18
53,001399,惠科股份,10.018993377685547,23.17,1466416528,9976231157.27,171627190676.48,15.015969276428223,86044112,103527,103527,0,1/1,1,光学光电,2026-09-18
25,000509,华塑控股,9.91253662109375,3.77,308789680,4045680526.16,4045692740.96,7.719494342803955,14737684,094330,132921,5,1/1,1,光学光电,2026-09-18
27,002161,远 望 谷,10.015174865722656,7.25,380926448,5362167787.5,5363241208.0,7.327219486236572,82801815,094415,094415,0,6/3,1,其他电子,2026-09-18
59,688175,高凌信息,19.977924346923828,21.74,247409618,3654757053.9999995,3654757053.9999995,7.152559280395508,16620012,104811,131617,2,1/1,1,军工电子,2026-09-18
56,600127,金健米业,9.984639167785645,14.32,4160809344,9190335681.76,9190335653.12,47.06491470336914,31688728,104156,142417,35,2/2,2,农产品加,2026-09-18
39,601123,马矿股份,10.024752616882324,17.78,371712064,1703826427.24,21951385429.120003,22.487913131713867,98503422,095157,095157,0,1/1,1,冶钢原料,2026-09-18
61,601811,新华文轩,9.968354225158691,13.9,389949472,11007464210.0,17150390011.2,3.6725199222564697,35206114,105614,112232,2,1/1,1,出版,2026-09-18
5,603230,内蒙新华,10.040816307067871,13.48,867115984,4765490040.0,4765490147.84,18.46648406982422,32045451,092501,141307,6,3/3,3,出版,2026-09-18
14,002836,新宏泽,9.963099479675293,11.92,148224485,2746368000.0,2746368000.0,5.49567174911499,278374578,093400,093633,2,2/2,2,包装印刷,2026-09-18
55,002971,和远气体,10.0,42.68,1038442400,6871674023.28,8988130580.0,15.531045913696289,72931157,104109,104109,0,1/1,1,化学制品,2026-09-18
