序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
21,300215,电科院,20.0,8.16,626079376,4078942431.36,6112608606.72,16.19304084777832,59344367,095554,095554,0,1/1,1,专业服务,2026-01-16
56,603283,赛腾股份,10.008956909179688,49.13,1618122288,13322780241.29,13322780192.16,12.63761043548584,94988040,140342,141739,2,1/1,1,专用设备,2026-01-16
27,002796,世嘉科技,10.0,43.45,1017254192,9893921420.35,10965343890.6,10.552578926086426,61349531,101957,104733,9,2/2,2,专用设备,2026-01-16
12,605167,利柏特,10.019145011901855,17.24,135976014,7741966799.999999,7741966799.999999,1.78646981716156,44825724,093538,093538,0,1/1,1,专用设备,2026-01-16
41,002331,皖通科技,9.979209899902344,10.58,462296464,4188043221.1,4532807851.52,11.397590637207031,99634928,112609,112609,0,1/1,1,互联网服,2026-01-16
49,600703,三安光电,10.034843444824219,15.79,4980861952,78776605699.33,78776604072.95999,6.502695560455322,102107566,132712,140848,2,1/1,1,光学光电,2026-01-16
6,001255,博菲电气,10.001992225646973,55.21,137859911,3923001760.0,4772914658.64,3.58428692817688,398414628,093021,093021,0,9/6,5,化学原料,2026-01-16
46,301235,华康洁净,20.00995635986328,48.22,706715344,3507658153.54,5196888752.78,21.502470016479492,63761306,131442,131442,0,1/1,1,医疗服务,2026-01-16
50,002156,通富微电,10.0,46.86,8013739776,71107811122.92,71114591296.31999,11.71120548248291,476955934,132724,132724,0,1/1,1,半导体,2026-01-16
30,600584,长电科技,10.002273559570312,48.39,9286881280,86589771042.3,86589771332.64,11.013684272766113,622286544,103307,103307,0,1/1,1,半导体,2026-01-16
51,603986,兆易创新,10.001568794250488,280.46,15020119552,187303748681.56,195414754529.91998,8.285789489746094,49779686,134909,145609,3,1/1,1,半导体,2026-01-16
40,688234,天岳先进,19.997840881347656,111.19,2253260912,47779570982.36,53884735907.36,4.967731952667236,108359213,112510,112510,0,1/1,1,半导体,2026-01-16
57,688362,甬矽电子,19.995403289794922,52.21,1811711680,21431318996.3,21431318683.04,9.251507759094238,5096844,140432,141644,2,1/1,1,半导体,2026-01-16
8,002119,康强电子,10.0201416015625,21.85,1545319744,8199955400.000001,8199955400.000001,19.248504638671875,142498358,093048,094212,1,2/2,2,半导体,2026-01-16
44,603061,金海通,10.0,221.87,806065456,9280008724.58,13312200000.0,9.07168960571289,20789219,130437,132140,3,1/1,1,半导体,2026-01-16
10,600785,新华百货,9.994154930114746,18.82,946178288,4246380689.6,4246380689.6,22.454429626464844,18854967,093328,134158,5,3/3,3,商业百货,2026-01-16
54,600053,九鼎投资,10.0,23.1,503186880,10014792480.0,10014792480.0,5.252584934234619,54158250,135534,135534,0,1/1,1,多元金融,2026-01-16
15,603163,圣晖集成,10.004827499389648,91.15,263403318,9115000000.0,9115000000.0,2.961205005645752,151162704,093851,093851,0,3/2,1,工程建设,2026-01-16
43,601133,柏诚股份,10.023309707641602,18.88,660592848,2820421726.72,9968987996.16,24.20751190185547,67533760,130051,130051,0,1/1,1,工程建设,2026-01-16
31,603638,艾迪精密,9.979317665100098,21.27,332890192,17677258988.7,17677259116.32,1.9454528093338013,57223808,103612,103612,0,1/1,1,工程机械,2026-01-16
38,600266,城建发展,9.935897827148438,6.86,1999070144,14239600458.02,14239600437.44,14.575630187988281,91560920,110756,111117,2,1/1,1,房地产开,2026-01-16
36,600234,科新发展,10.01602554321289,13.73,112658314,3604412959.29,3604412959.29,3.24075984954834,58231346,110211,110211,0,1/1,1,房地产开,2026-01-16
52,002208,合肥城建,10.038910865783691,14.14,1498763680,11355613175.62,11358547296.32,13.537690162658691,85073083,135424,135424,0,1/1,1,房地产开,2026-01-16
48,000620,盈新发展,10.163934707641602,3.36,1894028096,15697076018.4,19729298964.48,12.526124954223633,130507104,132545,132545,0,1/1,1,房地产开,2026-01-16
35,001233,海安集团,10.0,76.78,418396160,2716930937.6,14279032584.52,15.891507148742676,121833045,110106,110106,0,1/1,1,橡胶制品,2026-01-16
