序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
17,600936,北投科技,10.076045989990234,5.79,1348202064,9675241923.81,9675241929.6,14.246708869934082,17750582,094601,145546,21,3/2,1,IT服务Ⅱ,2026-05-21
33,603373,安邦护卫,9.993217468261719,48.65,256432661,2210174754.2,5231182809.3,12.070508003234863,62431572,142843,142843,0,1/1,1,专业服务,2026-05-21
19,001225,和泰机电,10.006138801574707,53.76,104569926,1131044436.48,3540999168.0,9.402164459228516,9881088,095239,095239,0,1/1,1,专用设备,2026-05-21
14,002036,联创电子,9.988248825073242,9.36,650831152,9879178374.0,9899117879.039999,6.684686660766602,138897298,094112,094406,1,1/1,1,光学光电,2026-05-21
9,688055,龙腾光电,20.04454231262207,5.39,399350128,17966667026.0,17966667069.12,2.242734909057617,9385957,093505,145238,10,1/1,1,光学光电,2026-05-21
1,000725,京东方Ａ,10.093896865844727,4.69,4858886656,170442402715.48,173737899220.48,2.850749969482422,2219802363,092500,092500,0,1/1,1,光学光电,2026-05-21
5,920001,纬达光电,29.973649978637695,19.73,432045264,1749873824.6000001,3031636904.92,24.937862396240234,5831398,093015,142603,20,1/1,1,光学光电,2026-05-21
4,000536,华映科技,10.0,4.29,810284224,11853591818.64,11866280712.0,6.8376970291137695,16020494,093000,144754,4,1/1,1,光学光电,2026-05-21
6,002952,亚世光电,10.003732681274414,29.47,410975904,3879579093.04,4843099800.0,10.64762020111084,23109961,093033,093427,3,1/1,1,光学光电,2026-05-21
18,600382,广东明珠,10.062111854553223,8.86,326176176,6152455668.54,6152455730.559999,5.4064788818359375,61064006,094751,094751,0,1/1,1,冶钢原料,2026-05-21
16,002940,昂利康,10.0,45.65,912590192,8457794985.2,9208891690.9,11.107622146606445,106350805,094324,094957,1,1/1,1,化学制药,2026-05-21
25,603127,昭衍新药,10.005144119262695,42.77,2552044800,26960198408.780003,32049623540.480003,9.630562782287598,12500345,100424,145415,29,1/1,1,医疗服务,2026-05-21
13,600360,华微电子,10.027347564697266,12.07,1705058912,11590764319.28,11590764415.84,14.944279670715332,18714390,094109,145630,6,1/1,1,半导体,2026-05-21
10,600303,曙光股份,10.126582145690918,3.48,319638576,2351102654.28,2378942643.84,13.79078483581543,13696236,093705,144405,4,1/1,1,商用车,2026-05-21
28,603316,诚邦股份,10.012110710144043,27.25,2130679184,7201194000.0,7201194000.0,30.803876876831055,7304362,110608,145658,3,12/6,4,基础建设,2026-05-21
34,603661,恒林股份,10.007440567016602,29.57,113581671,4112212106.67,4112212106.67,2.8539559841156006,41627463,143320,143320,0,1/1,1,家居用品,2026-05-21
12,002442,龙星科技,10.0,7.37,988163520,3630925447.71,3709246592.48,27.96038055419922,8837175,093854,143936,7,2/2,2,橡胶,2026-05-21
8,002703,浙江世宝,9.994478225708008,19.92,1348897840,11674077634.080002,16386837089.28,11.698589324951172,69110448,093503,143721,2,1/1,1,汽车零部,2026-05-21
15,002766,索菱股份,10.064239501953125,5.14,289632624,4403583796.099999,4440858351.36,6.673092842102051,32913990,094142,095812,1,1/1,1,汽车零部,2026-05-21
26,603767,中马传动,9.986443519592285,24.34,627267056,7512090710.0,7512090807.36,8.652393341064453,58133656,104019,104019,0,1/1,1,汽车零部,2026-05-21
22,002920,德赛西威,10.0031099319458,106.12,3334041392,63313504779.28001,63333402491.520004,5.3517045974731445,10803016,095515,145424,8,1/1,1,汽车零部,2026-05-21
30,002888,惠威科技,10.0,25.74,392898096,1928518534.8,3800341424.8799996,20.905990600585938,213095282,130651,130651,0,4/2,1,消费电子,2026-05-21
20,000012,南  玻Ａ,9.89011001586914,4.0,227126129,7837266392.0,12169875264.0,2.965667963027954,41439556,095415,095415,0,1/1,1,玻璃玻纤,2026-05-21
31,603590,康辰药业,10.01402473449707,39.22,451430096,6205524767.94,6236390907.94,7.4170427322387695,29813985,130708,130708,0,1/1,1,生物制品,2026-05-21
32,000403,派林生物,10.0,11.55,424473744,10864898802.45,10977089877.6,4.024972438812256,38899348,133154,143412,1,1/1,1,生物制品,2026-05-21
7,000518,四环生物,9.970674514770508,3.75,665457184,3860758848.75,3860835840.0,17.910404205322266,66580425,093257,145018,1,2/2,2,生物制品,2026-05-21
24,001896,豫能控股,10.01344108581543,16.37,4681473792,24977040372.100002,24977040339.36,19.064434051513672,49159110,100412,145648,10,3/2,1,电力,2026-05-21
29,600578,京能电力,9.946236610412598,8.18,4154739824,54761999902.7,54761999191.04,8.178206443786621,41831497,130529,144635,3,7/5,1,电力,2026-05-21
2,300069,金利华电,19.989105224609375,44.06,22836298,5155020000.0,5155020000.0,0.4429914653301239,385498564,092500,092500,0,2/2,2,电网设备,2026-05-21
21,600156,华升股份,10.042194366455078,13.04,1223498480,5243523554.08,5243523580.16,24.28062629699707,24648208,095444,145505,5,1/1,1,纺织制造,2026-05-21
23,003007,直真科技,10.0,54.34,531616688,3944413281.38,6497675178.280001,13.8593111038208,102642826,100012,100012,0,1/1,1,软件开发,2026-05-21
27,002931,锋龙股份,10.003664016723633,60.04,1093364656,12083261821.119999,13119091594.24,9.357952117919922,83575680,105918,112509,1,1/1,1,通用设备,2026-05-21
11,600611,大众交通,10.079051971435547,5.57,832496464,8707672147.48,13168164352.480001,9.773138999938965,121075078,093842,093951,1,2/2,2,铁路公路,2026-05-21
3,603779,威龙股份,10.0,14.52,2038497856,4821841588.08,4821841559.04,42.62981414794922,41460771,092502,145512,2,10/8,7,非白酒,2026-05-21
