序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
129,300231,银信科技,1.1014949083328247,12.85,15.25,705923344,5708856444.4,5709149527.2,12.622426986694336,0.0,是,1.0464541912078857,0/0,60日新高,IT服务Ⅱ,2026-03-25
18,002771,真视通,10.006497383117676,16.93,16.93,376731968,2954533109.15,3551306213.0,13.17540454864502,0.0,是,1.5799912214279175,2/2,60日新高且近期多次涨停,IT服务Ⅱ,2026-03-25
94,000815,美利云,3.550583600997925,21.29,22.62,5015374592,14802150015.15,14802150121.599998,33.5457763671875,0.0,是,1.3361161947250366,0/0,60日新高,IT服务Ⅱ,2026-03-25
65,603098,森特股份,5.657142639160156,18.49,19.25,552120528,9962411593.22,9979052704.16,5.644468784332275,0.05411255359649658,是,1.1373018026351929,0/0,60日新高,专业工程,2026-03-25
143,000065,北方国际,-0.703234851360321,14.12,15.64,1236411888,13766467506.56,16399563299.199999,8.90283489227295,-0.14144271612167358,是,2.4485323429107666,2/1,60日新高,专业工程,2026-03-25
79,603929,亚翔集成,4.602991580963135,199.98,210.3,2053052544,42667732800.0,42667732800.0,4.7209696769714355,0.1201561987400055,是,1.489682912826538,2/1,60日新高,专业工程,2026-03-25
139,300938,信测标准,0.04857906326651573,41.19,49.4,540528832,8679432776.91,10029614574.119999,6.183207988739014,0.0,是,1.3911921977996826,0/0,60日新高,专业服务,2026-03-25
123,300022,吉峰科技,1.5801355838775635,9.0,10.63,205621129,4448064870.0,4448163456.0,4.661135196685791,0.0,是,1.0887292623519897,0/0,60日新高,专业连锁,2026-03-25
86,301128,强瑞技术,4.106929302215576,139.42,160.7,1814122000,12301215653.519999,14421781863.4,15.350951194763184,0.0,是,1.0539788007736206,0/0,60日新高,专用设备,2026-03-25
75,003036,泰坦股份,4.819819927215576,23.27,24.42,432540736,5032496020.89,5032625169.39,8.693740844726562,0.08602150529623032,是,1.3362842798233032,0/0,60日新高,专用设备,2026-03-25
96,001256,炜冈科技,3.299293041229248,26.3,28.01,221227797,2811800275.4,3750710275.4,8.052393913269043,-0.07598784565925598,是,1.2940162420272827,0/0,60日新高,专用设备,2026-03-25
126,301105,鸿铭股份,1.344703197479248,61.8,73.18,120423293,1015837314.5999999,3090000000.0,11.955360412597656,0.0,是,1.5435153245925903,0/0,60日新高,专用设备,2026-03-25
138,688700,东威科技,0.18446780741214752,54.31,65.05,761967552,16206177861.6,16206177861.6,4.645406246185303,0.0,是,0.6958266496658325,0/0,60日新高,专用设备,2026-03-25
25,002730,电光科技,9.995746612548828,25.86,25.86,813867408,8948332696.8,9363385903.68,9.514187812805176,0.0,是,0.9565397500991821,1/1,60日新高,专用设备,2026-03-25
36,600539,狮头股份,9.96592903137207,12.91,12.91,421081200,2969300000.0,2969300000.0,14.337396621704102,0.0,是,2.998070001602173,2/2,60日新高且近期多次涨停,互联网电,2026-03-25
144,603738,泰晶科技,-1.0526316165924072,25.38,28.22,1602944640,9793824546.96,9793824445.44,16.238954544067383,1.6826924085617065,是,1.2421997785568237,0/0,60日新高,元件,2026-03-25
101,603115,海星股份,3.1809144020080566,36.33,38.73,436897600,8787878232.0,8787878232.0,4.938395023345947,0.4701327681541443,是,1.0848411321640015,2/1,60日新高,元件,2026-03-25
151,688519,南亚新材,-3.184713363647461,152.0,188.4,1497934272,35685192304.0,35685192304.0,4.001144886016846,0.0,是,1.23142409324646,0/0,60日新高,元件,2026-03-25
48,600563,法拉电子,7.540493488311768,136.77,139.9,2136238480,30773250000.000004,30773250000.000004,7.010540962219238,-0.014620952308177948,是,1.3436647653579712,0/0,60日新高,元件,2026-03-25
43,300975,商络电子,8.962796211242676,19.33,21.29,1901020016,9511776676.369999,13279818247.999998,19.77613067626953,0.0,是,1.4137295484542847,0/0,60日新高,元件,2026-03-25
152,300051,琏升科技,-3.336045503616333,11.88,14.75,961963952,4367991058.200001,4419570228.4800005,21.837984085083008,0.0,是,1.3455524444580078,0/0,60日新高,光伏设备,2026-03-25
34,002309,中利集团,9.978307723999023,5.07,5.07,5368929536,12199090801.560001,15248863537.44,45.609439849853516,0.0,是,7.427300453186035,4/4,60日新高且近期多次涨停,光伏设备,2026-03-25
85,603628,清源股份,4.127579689025879,16.65,17.59,751442096,4531646417.4,4547176005.599999,16.711254119873047,0.0,是,1.7245115041732788,0/0,60日新高,光伏设备,2026-03-25
154,000020,深华发Ａ,-6.701847076416016,17.68,20.85,601031712,3203004112.88,5006290581.76,18.677845001220703,0.0,否,1.7055644989013672,8/5,近期多次涨停,光学光电,2026-03-25
21,600666,奥瑞德,10.0,5.28,5.28,347193008,12776295496.800001,14527642229.76,2.717478036880493,0.0,是,0.16335657238960266,6/4,60日新高且近期多次涨停,光学光电,2026-03-25
61,000045,深纺织Ａ,6.069802761077881,13.98,14.5,494114096,6389165449.02,7081175546.88,7.908175468444824,0.1432664841413498,是,1.524923324584961,0/0,60日新高,光学光电,2026-03-25
81,688195,腾景科技,4.494381904602051,279.0,320.4,2857769536,36088650000.0,36088650000.0,8.022576332092285,0.0,是,1.064677119255066,0/0,60日新高,光学光电,2026-03-25
117,000509,华塑控股,2.0,4.59,4.95,824372272,4925642868.72,4925657740.32,16.747814178466797,0.0,是,2.1967971324920654,4/2,60日新高且近期多次涨停,光学光电,2026-03-25
98,688272,富吉瑞,3.257575511932373,40.89,47.52,217704804,3107640000.0,3107640000.0,6.992401123046875,0.0,是,1.5362672805786133,0/0,60日新高,军工电子,2026-03-25
91,601858,中国科传,3.955500602722168,25.23,26.7,816533712,19944315000.0,19944315000.0,4.072818756103516,0.1190476268529892,是,1.4560576677322388,2/1,60日新高,出版,2026-03-25
62,002229,鸿博股份,5.976095676422119,18.62,19.33,1790167152,9182719284.62,9239085506.560001,19.726259231567383,-0.05367686226963997,是,1.491163969039917,0/0,60日新高,包装印刷,2026-03-25
121,603687,大胜达,1.6949152946472168,15.0,16.23,1648182512,8250477960.0,8250478080.0,20.263032913208008,0.26737967133522034,否,1.5481208562850952,6/4,近期多次涨停,包装印刷,2026-03-25
72,603227,雪峰科技,5.139665126800537,9.41,9.85,714195648,10084628203.49,10084628194.08,7.204337120056152,-0.10615711659193039,是,3.146095037460327,0/0,60日新高,化学制品,2026-03-25
17,605366,宏柏新材,10.00981330871582,11.21,11.21,312178976,8699831017.0,8699830972.16,3.6371192932128906,0.0,是,0.6440592408180237,2/2,60日新高且近期多次涨停,化学制品,2026-03-25
29,603538,美诺华,9.98641300201416,32.38,32.38,939005760,7000422723.92,7138176310.320001,13.491965293884277,0.0,是,1.0121124982833862,4/3,60日新高且近期多次涨停,化学制药,2026-03-25
49,002393,力生制药,7.4965291023254395,23.23,23.77,279356560,5814419450.41,5983742362.89,4.850776672363281,-0.08602150529623032,是,1.690390706062317,0/0,60日新高,化学制药,2026-03-25
44,002082,万邦德,8.741788864135742,21.52,21.77,836231888,11906002881.44,13163548485.119999,7.103390693664551,0.23288309574127197,是,2.3255422115325928,2/1,60日新高,化学制药,2026-03-25
145,600370,三房巷,-1.4814814329147339,2.66,2.97,598275056,10365170707.220001,10365170715.2,5.81660270690918,-0.3745318353176117,否,0.5816896557807922,10/5,近期多次涨停,化学纤维,2026-03-25
108,000677,恒天海龙,2.6369166374206543,5.06,5.42,640258304,4371728416.88,4371728437.12,14.72019100189209,-0.19723865389823914,否,1.4173507690429688,4/2,近期多次涨停,化学纤维,2026-03-25
114,688295,中复神鹰,2.1003687381744385,63.68,74.84,2017087392,57312000000.0,57312000000.0,3.516780376434326,0.0,是,0.9290264844894409,0/0,60日新高,化学纤维,2026-03-25
54,688314,康拓医疗,6.60109281539917,48.77,54.9,237018397,3962034418.44,3962034418.44,6.094468593597412,0.0,是,1.3827435970306396,0/0,60日新高,医疗器械,2026-03-25
106,688796,百奥赛图,2.8869481086730957,84.82,98.93,160937777,3043989709.62,37905923645.119995,5.308696746826172,0.0,是,1.0258851051330566,0/0,60日新高,医疗服务,2026-03-25
40,688525,佰维存储,9.438445091247559,253.35,277.8,13191967488,118347818728.5,118347819235.2,11.307770729064941,0.0,是,1.2531843185424805,0/0,60日新高,半导体,2026-03-25
5,688048,长光华芯,14.383387565612793,224.18,235.19,4156813648,39518437621.74,39518437621.74,10.537680625915527,0.0,是,1.0423065423965454,0/0,60日新高,半导体,2026-03-25
