序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
258,920099,瑞华技术,2.8953230381011963,36.96,46.69,68990168,1805491749.6000001,2897663926.08,3.833536148071289,0.027063598856329918,是,0.9114917516708374,0/0,60日新高,专业服务,2026-01-26
606,002967,广电计量,-2.8673834800720215,24.39,27.62,484391808,13375198953.99,14222683137.6,3.531893014907837,0.0,是,1.4852323532104492,0/0,60日新高,专业服务,2026-01-26
320,301115,联检科技,1.81333327293396,19.09,22.5,133868749,2326658350.56,3503489386.5,5.814866065979004,0.0,是,1.3400384187698364,0/0,60日新高,专业服务,2026-01-26
214,688757,胜科纳米,3.8575668334960938,35.0,40.44,249196750,1226566915.0,14115902080.0,20.37339210510254,0.0,是,1.4025851488113403,0/0,60日新高,专业服务,2026-01-26
679,300938,信测标准,-10.99970531463623,30.18,40.69,1166480608,6359438728.0199995,7348719782.64,16.92079734802246,0.0,是,2.9421019554138184,0/0,60日新高,专业服务,2026-01-26
615,002021,中捷资源,-3.2738096714019775,3.25,3.7,293543728,3885173145.75,3885301316.0,7.457314968109131,0.3086419701576233,是,0.6824891567230225,0/0,60日新高,专用设备,2026-01-26
46,603895,天永智能,10.012795448303223,34.39,34.39,166517094,3716871200.0,3716871200.0,4.565229415893555,0.0,是,3.318202018737793,1/1,60日新高,专用设备,2026-01-26
505,688420,美腾科技,-0.8875739574432373,26.8,32.45,33777526,1118605200.0,2369924000.0,2.9804883003234863,0.0,是,1.0048999786376953,0/0,60日新高,专用设备,2026-01-26
525,002975,博杰股份,-1.2476458549499512,83.9,93.46,735447312,8881568422.0,13449387552.7,8.007795333862305,-0.2496730536222458,是,1.5553151369094849,0/0,60日新高,专用设备,2026-01-26
612,688001,华兴源创,-3.1722500324249268,32.66,40.48,150850440,14546040352.38,14546040254.399998,1.030948281288147,0.0,是,1.0506327152252197,0/0,60日新高,专用设备,2026-01-26
350,688627,精智达,1.3409404754638672,278.87,330.22,2557131488,20176715232.56,26217057837.98,12.401593208312988,0.0,是,1.5572023391723633,0/0,60日新高,专用设备,2026-01-26
124,920368,连城数控,6.679389476776123,50.31,61.3,1799120736,11237351477.04,11811803936.4,15.403059959411621,0.019880715757608414,是,2.0636610984802246,2/1,60日新高,专用设备,2026-01-26
119,001360,南矿集团,6.918238639831543,28.9,29.73,492308176,2363475119.4,5895600000.0,21.14361572265625,0.17331022024154663,是,1.3545700311660767,0/0,60日新高,专用设备,2026-01-26
504,300823,建科智能,-0.8586148023605347,17.32,20.96,65556091,1468552858.32,2268620831.64,4.4535980224609375,0.0,是,1.2748923301696777,0/0,60日新高,专用设备,2026-01-26
624,688022,瀚川智能,-3.550640106201172,16.57,20.62,129808398,2914303828.68,2914303828.68,4.403656005859375,0.0,是,1.6859629154205322,0/0,60日新高,专用设备,2026-01-26
196,688312,燕麦科技,4.308510780334473,39.22,45.12,367536144,5717147091.5199995,5717147091.5199995,6.477137565612793,0.0,是,2.7798776626586914,0/0,60日新高,专用设备,2026-01-26
514,301418,协昌科技,-1.0534236431121826,39.45,47.84,44022655,1161263376.3000002,2893000026.3,3.764008045196533,0.0,是,1.0387969017028809,0/0,60日新高,专用设备,2026-01-26
412,002483,润邦股份,0.5291005373001099,7.6,8.32,128184268,6727906072.4,6737159961.599999,1.9012551307678223,-0.2624672055244446,是,1.165851354598999,0/0,60日新高,专用设备,2026-01-26
