序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002112,三变科技,-5.579196453094482,19.97,23.27,3553961504,5233728613.5,5873801661.599999,60.76075744628906,-0.2995506525039673,092500,3,8/4,16.595745086669922,电网设备,2026-01-16
2,002218,拓日新能,-8.035714149475098,5.15,6.16,2348570064,7170850982.35,7277055801.6,30.372703552246094,0.0,092500,2,3/2,18.928571701049805,光伏设备,2026-01-16
3,002546,新联电子,5.491698741912842,8.26,8.61,1921248128,6618177112.96,6889245599.04,28.262428283691406,0.0,092500,12,2/1,6.641124248504639,电网设备,2026-01-16
4,002554,惠博普,-3.324808120727539,3.78,4.3,943480576,5040518584.5,5041461902.4,17.950056076049805,0.0,092500,1,3/2,16.112531661987305,采掘行业,2026-01-16
5,600550,保变电气,2.886002779006958,14.26,15.25,5489344512,26260196124.8,26260196124.8,20.066200256347656,-0.14005602896213531,092502,3,2/1,9.956709861755371,电网设备,2026-01-16
6,002452,长高电新,6.145251750946045,9.5,9.85,856591648,4901095505.0,5893154760.0,17.3171329498291,0.10537407547235489,093000,1,0/0,5.363128185272217,电网设备,2026-01-16
7,002606,大连电瓷,3.6842103004455566,9.85,10.45,735517056,4148249241.75,4324871177.599999,17.275863647460938,0.0,093000,1,0/0,6.631579399108887,电网设备,2026-01-16
8,600131,国网信通,2.5915491580963135,18.21,19.53,1225648512,21777432763.29,21822045278.4,5.4518938064575195,0.10995052009820938,093002,1,0/0,7.605633735656738,互联网服,2026-01-16
9,002927,泰永长征,1.3077592849731445,23.24,25.23,660921216,5129947215.679999,5186986263.2,12.277064323425293,-0.04301075264811516,093042,1,0/0,9.154314994812012,电网设备,2026-01-16
10,601700,风范股份,5.517241477966309,6.12,6.38,946834976,6990549804.0,6990549828.4800005,13.37594223022461,-0.16313213109970093,093044,3,0/0,7.413793563842773,电网设备,2026-01-16
11,600520,三佳科技,1.2135921716690063,29.19,31.72,923743696,4624571700.0,4624571700.0,19.174020767211914,0.0,093110,2,2/1,8.945908546447754,专用设备,2026-01-16
12,002775,文科股份,0.4166666865348816,4.82,5.28,708764864,2272295231.7200003,3066717982.0800004,29.400068283081055,-0.20703934133052826,093112,5,2/1,9.583333015441895,工程建设,2026-01-16
13,300882,万胜智能,8.072916030883789,24.9,27.65,1172476048,6631543047.0,7126409481.599999,16.43084144592285,0.0,093139,2,0/0,11.979166030883789,电网设备,2026-01-16
14,600623,华谊集团,9.279609680175781,8.95,9.01,844676656,16752985685.199999,18999339956.0,5.0353264808654785,0.0,093402,18,0/0,7.9365081787109375,化学原料,2026-01-16
15,000751,锌业股份,2.277432680130005,4.94,5.31,2006477008,6964751768.26,7981215124.4800005,27.712665557861328,0.6109979748725891,093648,7,0/0,10.351966857910156,有色金属,2026-01-16
16,603006,联明股份,5.231688976287842,14.08,14.72,220741926,3579899840.0,3579899840.0,6.131808280944824,0.07107320427894592,094024,1,0/0,10.014947891235352,汽车零部,2026-01-16
