序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002160,常铝股份,4.13943338394165,4.78,5.05,643035968,4926886957.42,4936693983.04,12.674468994140625,-0.20876827836036682,092500,1,2/1,6.100217819213867,工业金属,2026-06-17
2,002348,高乐股份,1.862348198890686,12.58,13.59,1120869744,11366445127.42,11915776000.0,9.519774436950684,0.0,092500,1,0/0,10.526315689086914,文娱用品,2026-06-17
3,603051,鹿山新材,0.650860071182251,21.65,23.66,367714464,3499352198.3999996,3499352198.3999996,10.21504020690918,0.09246416389942169,093011,1,0/0,9.99535083770752,化学制品,2026-06-17
4,002047,宝鹰股份,3.275109052658081,4.73,5.04,515980656,7171431772.01,7171856294.240001,7.00443172454834,-0.42105260491371155,093027,1,2/1,7.641921043395996,装修装饰,2026-06-17
5,002564,天沃科技,0.6224066615104675,4.85,5.3,231758635,4165686713.45,4165686727.9999995,5.4636945724487305,0.20661155879497528,093109,1,0/0,11.825726509094238,专用设备,2026-06-17
6,001257,盛龙股份,-2.5029797554016113,32.72,36.92,2913160272,4480938167.36,60072310699.52,63.149539947509766,-0.03055300936102867,093615,1,5/4,15.017879486083984,小金属,2026-06-17
7,605006,山东玻纤,8.423686981201172,26.0,26.38,2625658272,16337362236.0,16337362080.0,16.219568252563477,0.6191950440406799,093924,2,2/1,7.923269271850586,玻璃玻纤,2026-06-17
8,603065,宿迁联盛,2.491349458694458,14.81,15.9,1166689824,6204909741.320001,6204909682.08,18.20315170288086,-0.4704301357269287,094205,6,7/4,12.802767753601074,化学制品,2026-06-17
9,002066,瑞泰科技,3.49775767326355,23.08,24.53,501565088,5331480000.0,5421653560.0,9.111342430114746,0.13015183806419373,094515,2,0/0,9.10313892364502,装修建材,2026-06-17
10,605198,安德利,9.807422637939453,86.1,86.25,1818618592,23293149600.0,28773586800.0,8.016790390014648,0.05810575187206268,094846,20,4/3,9.985971450805664,农产品加,2026-06-17
11,603014,威高血净,8.457569122314453,37.83,38.37,353847024,3839173086.06,15803636241.119999,9.354447364807129,-0.052840158343315125,095549,1,0/0,8.256880760192871,医疗器械,2026-06-17
12,002976,瑞玛精密,5.83241081237793,28.67,29.8,505797504,2684602520.79,4291918696.2900004,18.784412384033203,0.0,095554,1,0/0,9.966776847839355,汽车零部,2026-06-17
13,300196,长海股份,13.72549057006836,31.9,33.66,2142102912,7876942111.5,13038116449.599998,27.680866241455078,0.0,100206,1,0/0,24.171123504638672,玻璃玻纤,2026-06-17
14,002436,兴森科技,8.390023231506348,47.8,48.51,12237938176,72557074601.8,81244396550.4,17.00470733642578,0.020924879238009453,100724,4,2/1,7.9365081787109375,元件,2026-06-17
15,301150,中一科技,11.924417495727539,61.01,65.41,2923240432,18537217756.059998,19761377183.04,15.736512184143066,0.0,101042,1,0/0,22.766464233398438,电池,2026-06-17
16,600367,红星发展,1.0083141326904297,57.1,62.18,3826750272,18384668692.2,19478574161.600002,20.328861236572266,0.2633889317512512,101117,1,0/0,11.710596084594727,化学原料,2026-06-17
17,000539,粤电力Ａ,6.614785671234131,8.22,8.48,2403909328,21005280309.780003,43157334743.04,11.598515510559082,0.1218026876449585,101539,2,0/0,12.970169067382812,电力,2026-06-17
18,603175,超颖电子,9.368029594421387,102.97,103.57,1147211088,4682482492.8,45000909904.159996,25.0851993560791,-0.04853426665067673,103155,1,2/1,9.697291374206543,元件,2026-06-17
19,600696,退市岩石,4.109589099884033,0.76,0.8,2559944,254196767.56,254196762.24,0.99407559633255,1.3333333730697632,104316,2,0/0,15.068493843078613,白酒Ⅱ,2026-06-17
20,002484,江海股份,9.989518165588379,104.93,104.94,6259376640,86092154766.45001,89245476604.48001,7.471391677856445,-0.009529254399240017,104818,6,2/1,8.312369346618652,元件,2026-06-17
21,002177,御银股份,6.36215353012085,6.52,6.74,550012720,4400471638.759999,4962967249.92,12.544431686401367,0.0,111645,1,0/0,11.419249534606934,计算机设,2026-06-17
22,002083,孚日股份,7.884231090545654,10.81,11.02,1090114560,10233167719.720001,10233167676.48,10.819869995117188,0.0,112209,1,0/0,11.177644729614258,纺织制造,2026-06-17
23,601975,招商南油,6.392694473266602,4.66,4.82,2376140128,21810406199.48,21810405724.16,10.992410659790039,0.0,112451,1,0/0,10.502283096313477,航运港口,2026-06-17
24,002072,凯瑞德,8.896797180175781,9.18,9.27,422308096,3373941924.0,3375302400.0,12.871207237243652,0.32786884903907776,132930,8,0/0,15.0652437210083,贸易Ⅱ,2026-06-17
25,002225,濮耐股份,4.491725921630859,4.42,4.65,591498864,4192909646.64,5123837051.84,13.95913314819336,0.0,133312,1,0/0,10.638298034667969,装修建材,2026-06-17
26,000955,欣龙控股,9.97624683380127,4.63,4.63,194279701,2492388611.25,2492768887.04,8.310415267944336,0.0,145018,3,0/0,14.014251708984375,纺织制造,2026-06-17
27,603777,来伊份,6.153846263885498,18.63,19.31,395190976,6230322212.58,6230322100.799999,6.47491979598999,-1.1671087741851807,145147,2,0/0,12.022791862487793,休闲食品,2026-06-17
28,300522,世名科技,20.014991760253906,16.01,16.01,859412720,4212320992.2100005,5162448579.040001,21.82151222229004,0.0,145351,2,0/0,21.064468383789062,化学制品,2026-06-17
