序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,603661,恒林股份,4.72330904006958,37.47,39.36,571392240,5210841651.57,5210841651.57,10.56191635131836,-0.07999999821186066,092502,3,4/3,6.204583644866943,家居用品,2026-05-26
2,600376,首开股份,5.241089820861816,5.02,5.25,2361454016,12949417514.839998,12949417544.96,17.709644317626953,0.0,093100,7,2/1,6.07966423034668,房地产开,2026-05-26
3,603278,大业股份,5.9970011711120605,14.14,14.67,837041408,4832477802.88,4832477802.88,17.049715042114258,-0.07067137956619263,093112,1,0/0,5.247376441955566,通用设备,2026-05-26
4,002897,意华股份,2.48329758644104,81.3,87.26,3430561376,14831169816.9,15762500584.8,22.430606842041016,0.012301635928452015,093133,2,3/2,8.735661506652832,通信设备,2026-05-26
5,603001,奥康国际,1.2195121049880981,10.79,11.73,604509760,4326574200.0,4326574200.0,13.638157844543457,0.0,093156,1,3/2,11.350844383239746,服装家纺,2026-05-26
6,688683,莱尔科技,1.764706015586853,43.25,51.0,137486849,6711445429.25,6967479850.0,2.045872211456299,0.0,093223,1,0/0,21.600000381469727,电子化学,2026-05-26
7,300959,线上线下,17.37056541442871,218.99,223.9,2673924160,11459356240.83,17599744522.0,23.17137336730957,0.0,093245,9,0/0,7.6589131355285645,通信服务,2026-05-26
8,605566,福莱蒽特,0.9935420155525208,40.66,44.29,911076112,5421604400.0,5421604400.0,16.050996780395508,0.12312237918376923,093407,5,2/1,12.146050453186035,化学制品,2026-05-26
9,002406,远东传动,7.044025421142578,8.51,8.75,1121277872,5124831761.98,6214215498.88,21.65096092224121,0.0,093503,3,0/0,11.194968223571777,汽车零部,2026-05-26
10,000712,锦龙股份,8.061420440673828,11.26,11.46,955720944,10085966247.5,10088960000.0,9.483691215515137,0.0,093912,1,0/0,10.940499305725098,证券Ⅱ,2026-05-26
11,002245,蔚蓝锂芯,9.990157127380371,22.35,22.35,5776360192,35907504591.3,38165745060.0,16.34383201599121,0.0,094333,9,0/0,6.64370059967041,电池,2026-05-26
12,002184,海得控制,6.296603202819824,12.83,13.28,453905440,3083952244.83,4514984361.44,14.646041870117188,0.07800312340259552,095600,1,0/0,11.10190486907959,自动化设,2026-05-26
13,000700,模塑科技,7.464694023132324,15.98,16.36,2409072880,14669885916.220001,14669885964.16,16.559707641601562,0.18808777630329132,095627,1,0/0,9.549428939819336,汽车零部,2026-05-26
14,600545,卓郎智能,7.819549083709717,7.17,7.32,2242701568,12819330631.74,12819330646.08,17.632217407226562,0.13966479897499084,100827,5,0/0,11.428571701049805,专用设备,2026-05-26
15,600110,诺德股份,7.242063522338867,10.81,11.09,2814584608,18757305874.920002,18757305831.68,15.147687911987305,0.0,103050,1,0/0,12.003968238830566,电池,2026-05-26
16,603608,天创时尚,10.017271041870117,19.11,19.11,739966480,8021158418.91,8021158323.36,9.498387336730957,0.0,103144,4,0/0,11.686816215515137,服装家纺,2026-05-26
17,600590,泰豪科技,8.909479141235352,15.28,15.43,2201671648,12889742311.439999,13031849688.32,17.637861251831055,0.0,103320,2,0/0,16.535993576049805,军工电子,2026-05-26
18,002969,嘉美包装,6.813417434692383,20.38,20.99,2457051728,22269944272.719997,22387342610.559998,11.143611907958984,0.049091801047325134,112848,1,0/0,10.324947357177734,包装印刷,2026-05-26
19,002463,沪电股份,8.8297700881958,133.36,134.79,15158023936,256426006412.96002,256633121160.96002,6.022500038146973,0.007499062456190586,131615,2,0/0,9.988574981689453,元件,2026-05-26
20,002134,天津普林,7.254902362823486,32.82,33.66,914763744,8089798944.66,8095049389.8,11.47415542602539,0.0,131636,2,0/0,10.424837112426758,元件,2026-05-26
21,000725,京东方Ａ,9.487666130065918,5.77,5.8,28645747456,209691399502.84,213745773667.84,14.137287139892578,-0.17301037907600403,134536,6,4/2,11.764705657958984,光学光电,2026-05-26
22,000670,盈方微,7.567567348480225,9.95,10.18,1684880784,8177535407.249999,8405016217.599999,21.618633270263672,0.0,143651,1,0/0,12.972972869873047,其他电子,2026-05-26
23,001225,和泰机电,9.137930870056152,63.3,63.8,396602784,1331754330.8999999,4169368440.0,31.30916976928711,0.0,143700,1,4/2,13.965517044067383,专用设备,2026-05-26
24,002957,科瑞技术,9.995835304260254,52.82,52.82,3818246464,22114606926.84,22183473748.48,18.62590217590332,0.0,145648,1,2/1,16.76384735107422,自动化设,2026-05-26
