序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002828,贝肯能源,-5.148833751678467,11.79,13.67,535736144,2369643804.0,2369643804.0,21.6569881439209,0.0,092500,1,0/0,19.95172882080078,油服工程,2026-08-03
2,603956,威派格,4.552351951599121,6.89,7.25,487162992,3926654310.54,3926654324.3199997,12.228110313415527,0.0,093059,3,2/1,7.283763408660889,专用设备,2026-08-03
3,603065,宿迁联盛,8.072100639343262,13.79,14.04,740720256,5777562817.88,5777562762.719999,12.921862602233887,0.0,093409,3,0/0,9.482758522033691,化学制品,2026-08-03
4,002031,巨轮智能,6.326530933380127,5.21,5.39,773657984,9969963200.96,11458851409.44,7.739484786987305,0.0,093612,1,0/0,10.0,专用设备,2026-08-03
5,603278,大业股份,7.514450550079346,9.3,9.52,358490976,3178362345.6000004,3178362345.6000004,11.316996574401855,0.0,093612,2,0/0,10.0578031539917,通用设备,2026-08-03
6,301137,哈焊华通,18.505563735961914,37.27,37.74,618416976,6776185418.000001,6776185418.000001,9.459940910339355,0.0,094048,1,0/0,15.802862167358398,通用设备,2026-08-03
7,603211,晋拓股份,6.313364028930664,23.07,23.87,479956736,6270610560.0,6270610560.0,7.649497985839844,0.0,094156,2,0/0,11.152073860168457,汽车零部,2026-08-03
8,603039,泛微网络,6.066274642944336,39.69,41.16,2423798000,12210197704.74,12210197942.88,19.58393096923828,0.0,095525,6,3/2,8.685195922851562,软件开发,2026-08-03
9,002637,赞宇科技,7.739938259124756,10.44,10.66,271246864,4854335513.04,4910986523.5199995,5.638479232788086,0.0,095912,2,0/0,9.391124725341797,化学制品,2026-08-03
10,603337,杰克科技,7.422872066497803,46.31,47.42,790561728,21628149621.210003,22061532725.760002,3.63350510597229,0.0,100013,1,2/1,6.54140567779541,专用设备,2026-08-03
11,600661,昂立教育,7.701019287109375,9.51,9.71,273426992,2725079373.2999997,2725079392.32,10.186705589294434,0.0,100040,2,0/0,9.966024398803711,教育,2026-08-03
12,001270,铖昌科技,7.929991245269775,99.9,101.82,1307335424,20459845274.4,20590878609.9,6.47096586227417,0.0,100624,1,0/0,10.66335391998291,军工电子,2026-08-03
13,002471,中超控股,9.652509689331055,5.68,5.7,1193724800,7634218415.839999,7774556800.0,15.893461227416992,0.0,101533,1,0/0,8.68725872039795,电网设备,2026-08-03
14,001288,运机集团,7.401575088500977,27.28,27.94,266242055,4143094812.56,6377077909.84,6.457322120666504,0.0,101554,1,0/0,11.574803352355957,专用设备,2026-08-03
15,000818,航锦科技,6.8580546379089355,13.4,13.79,677750416,8820033282.6,8844000428.800001,7.759873867034912,0.0,130603,1,0/0,9.968101501464844,化学原料,2026-08-03
16,002623,亚玛顿,7.671601295471191,16.0,16.35,183719410,3082178208.0,3089000208.0,6.032888889312744,0.0,140145,1,0/0,9.286675453186035,光伏设备,2026-08-03
