序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002830,名雕股份,-9.983844757080078,27.86,34.05,738614288,1862510650.0,3714852400.0,37.59214782714844,0.0,093212,1,5/4,20.0,装修装饰,2026-02-05
2,002238,天威视讯,4.328524112701416,9.4,9.91,781982480,7544056104.0,7544056179.2,10.260218620300293,0.0,093600,1,0/0,11.653717994689941,文化传媒,2026-02-05
3,600173,卧龙新能,6.272617816925049,8.81,9.12,763931888,6170667109.64,6171459974.400001,12.131244659423828,0.0,093611,4,0/0,11.097708702087402,房地产开,2026-02-05
4,603618,杭电股份,3.6605656147003174,12.46,13.22,2566488096,8614540175.36,8614540175.36,29.43110466003418,0.0803212895989418,094341,1,5/4,15.058236122131348,电网设备,2026-02-05
5,000523,红棉股份,6.153846263885498,4.14,4.29,1036095152,5486163037.559999,7598839440.959999,18.54607391357422,0.0,094518,3,0/0,11.282051086425781,食品饮料,2026-02-05
6,600391,航发科技,6.055461406707764,56.22,58.31,2704975360,18559873012.739998,18559872619.2,14.603302955627441,0.0,094618,1,0/0,13.789850234985352,航天航空,2026-02-05
7,603317,天味食品,7.322484970092773,14.51,14.87,606517776,15449011660.94,15449011748.0,3.9174821376800537,-0.20632736384868622,101445,4,0/0,10.428994178771973,食品饮料,2026-02-05
8,601339,百隆东方,6.002928256988525,7.24,7.51,348503600,10856879560.0,10856879617.92,3.1784732341766357,0.13831259310245514,112940,1,0/0,9.809662818908691,纺织服装,2026-02-05
9,002880,卫光生物,-3.3203125,29.7,33.79,814540992,6735960000.0,6735960000.0,11.234111785888672,0.06738544255495071,131145,1,0/0,17.317707061767578,生物制品,2026-02-05
10,603402,陕西旅游,8.568075180053711,166.5,168.7,724817296,3219000111.0,12876000111.0,23.054813385009766,0.0,135811,1,0/0,11.345852851867676,旅游酒店,2026-02-05
