序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,601218,吉鑫科技,0.7722007632255554,5.22,5.7,1309042896,5058354932.639999,5058354974.4,24.44423484802246,0.0,092502,1,2/1,9.45945930480957,风电设备,2026-09-16
2,002531,天顺风能,0.12804096937179565,7.82,8.59,2215201328,13973312444.18,14051591089.92,15.206243515014648,0.0,093042,1,2/1,9.98719596862793,风电设备,2026-09-16
3,301300,远翔新材,13.731622695922852,36.36,38.36,122111686,1420758382.68,2378998440.0,8.59976577758789,0.0,093139,1,0/0,17.86049461364746,橡胶,2026-09-16
4,002218,拓日新能,5.741626739501953,4.42,4.6,984620288,6133536092.58,6224686636.48,15.904111862182617,0.0,094112,1,0/0,10.287081718444824,电力,2026-09-16
5,002222,福晶科技,8.083831787109375,68.59,69.81,2433045600,32110526063.260002,32254447500.0,7.688235282897949,0.0,110706,1,0/0,10.526315689086914,光学光电,2026-09-16
6,001306,夏厦精密,3.690178632736206,53.95,57.23,101674759,836225000.0,3394938625.0,12.072903633117676,0.0,130727,1,0/0,11.800884246826172,通用设备,2026-09-16
7,603038,华立股份,8.147174835205078,16.46,16.74,208255098,4422425164.76,4422425131.84,4.7586565017700195,0.0,131243,1,0/0,10.118265151977539,装修建材,2026-09-16
8,001211,双枪科技,8.508732795715332,24.23,24.56,167509808,2261631156.06,2423000000.0,7.541831970214844,0.0,133736,1,0/0,10.92700481414795,家居用品,2026-09-16
9,001288,运机集团,8.495574951171875,30.65,31.08,279075616,4654906745.05,7164862094.45,6.0930657386779785,0.0,134039,2,0/0,12.17699146270752,专用设备,2026-09-16
10,600667,太极实业,6.980433464050293,20.23,20.8,7050548224,42311898260.94,42311898220.48,16.986909866333008,0.0,134400,1,0/0,10.735060691833496,工程咨询,2026-09-16
11,603269,海鸥股份,7.592281818389893,25.65,26.22,984832656,11079401818.5,11079401767.199999,9.166970252990723,0.0,145425,1,0/0,12.080536842346191,通用设备,2026-09-16
