序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002083,孚日股份,4.415584564208984,12.06,12.71,1968947568,11416466484.720001,11416466436.48,16.81416893005371,0.0,092500,4,0/0,9.610389709472656,纺织制造,2026-06-24
2,600851,海欣股份,3.806584358215332,10.09,10.69,959572416,7448499649.9,12179201981.92,12.567391395568848,0.0992063581943512,093027,1,4/3,8.436214447021484,化学制药,2026-06-24
3,002397,梦洁股份,1.5695067644119263,4.53,4.91,256970953,2934751883.94,3387449923.2000003,8.53410530090332,0.6666666865348816,093042,1,0/0,10.3139009475708,服装家纺,2026-06-24
4,002015,协鑫能科,5.425904273986816,18.07,18.85,2685103568,29333475774.98,29333475666.56,9.063984870910645,0.0,093124,1,0/0,6.534422397613525,电力,2026-06-24
5,603895,天永智能,-4.995403289794922,31.0,35.89,288720848,3350480000.0,3350480000.0,8.387900352478027,0.9771986603736877,093228,2,0/0,18.75574493408203,专用设备,2026-06-24
6,002173,创新医疗,9.351692199707031,19.06,19.17,1517784528,8021687490.86,8410879749.12,19.2121524810791,0.0,093312,3,0/0,7.343660354614258,医疗服务,2026-06-24
7,688408,中信博,13.01533317565918,33.17,35.22,646202320,7266415438.620001,7266415438.620001,8.864615440368652,0.0,095150,4,0/0,18.73935317993164,光伏设备,2026-06-24
8,002785,万里石,0.18450184166431427,43.44,47.7,891431728,8405423799.12,9844359550.8,10.099019050598145,0.0,101403,1,0/0,11.300738334655762,装修建材,2026-06-24
9,603186,华正新材,8.13471508026123,250.44,254.76,3967498192,39266617327.92,39266617327.92,10.196849822998047,-0.1236291155219078,102053,2,0/0,8.950777053833008,元件,2026-06-24
10,603259,药明康德,8.55046558380127,115.4,116.94,12565506816,285416540388.4,344325575340.8,4.439681529998779,-0.06062180548906326,110035,1,0/0,9.44407844543457,医疗服务,2026-06-24
11,000703,恒逸石化,8.910161972045898,14.79,14.94,1538696288,56230317259.38,56513874955.2,2.7759759426116943,0.0,110645,20,0/0,8.83652400970459,炼化及贸,2026-06-24
12,603155,新亚强,8.313538551330566,22.8,23.16,523857360,7199939040.0,7199939040.0,7.552341461181641,0.0,131308,2,0/0,13.064132690429688,化学制品,2026-06-24
13,600935,华塑股份,4.8672566413879395,2.37,2.49,123715645,8312542294.440001,8519529211.68,1.5042591094970703,-0.42016810178756714,131323,1,0/0,12.38938045501709,化学原料,2026-06-24
14,002475,立讯精密,8.20357608795166,75.05,76.3,29659436800,547979677901.0,549235256896.0,5.566996097564697,0.0,131506,5,0/0,14.186851501464844,消费电子,2026-06-24
15,001229,魅视科技,8.813429832458496,28.52,28.83,229150043,2103384366.6,4090683492.0,11.331663131713867,-0.2448408603668213,132545,1,0/0,15.261350631713867,计算机设,2026-06-24
16,002169,智光电气,9.95821762084961,15.79,15.8,925392368,11979461938.93,12358897675.84,8.059731483459473,-0.06329113990068436,133651,6,0/0,12.325904846191406,电网设备,2026-06-24
17,000050,深天马Ａ,7.307307243347168,10.72,10.99,1892094368,26111309401.280003,26111514432.0,7.516156196594238,-0.09319664537906647,134051,1,0/0,14.214214324951172,光学光电,2026-06-24
18,002367,康力电梯,9.515859603881836,6.56,6.59,389489872,5212416795.36,5233210191.36,7.703211784362793,-0.3039513826370239,135833,3,0/0,12.186978340148926,专用设备,2026-06-24
19,000811,冰轮环境,8.405603408813477,48.75,49.47,4260390160,47696789448.75,48383301720.0,9.276816368103027,0.3086419701576233,140548,2,7/4,13.386702537536621,通用设备,2026-06-24
20,605178,时空科技,7.860082626342773,78.63,80.19,511749968,7790660400.0,7790660400.0,6.741542339324951,-0.06354855000972748,142122,1,0/0,10.342935562133789,专业工程,2026-06-24
21,603629,利通电子,8.453424453735352,219.0,222.12,8001305856,56508789000.0,57448080000.0,14.839387893676758,0.0,142400,2,0/0,14.772446632385254,消费电子,2026-06-24
22,600353,旭光电子,8.401638984680176,52.9,53.68,5169845248,43844110311.1,43844109940.799995,12.123618125915527,-0.01890001818537712,142603,3,14/7,9.85655689239502,其他电子,2026-06-24
23,600531,豫光金铅,9.141274452209473,15.76,15.88,2508901840,19057980120.48,19057980215.04,13.66485595703125,0.0,142927,3,0/0,9.972298622131348,工业金属,2026-06-24
