序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,600250,南京商旅,-0.9740259647369385,9.15,10.16,528110016,2862041346.6,2862041383.2000003,17.435178756713867,0.0,093030,1,2/1,11.255411148071289,旅游及景,2026-08-21
2,603801,志邦家居,-3.8727526664733887,6.95,7.95,546822240,3018742806.85,3018742841.6,16.70688247680664,0.0,093044,1,3/2,14.522822380065918,家居用品,2026-08-21
3,600335,国机汽车,4.365079402923584,5.26,5.54,338957296,7824023251.92,7824023272.96,4.204174518585205,0.0,093149,3,0/0,6.547619342803955,汽车服务,2026-08-21
4,001277,速达股份,-2.3159635066986084,35.43,39.9,529328784,1613818395.27,2692680000.0,30.23468589782715,0.0,093209,5,3/2,14.860767364501953,专用设备,2026-08-21
5,001367,海森药业,9.163745880126953,21.8,21.97,236157370,2651171509.6,3321256160.0,9.053157806396484,0.0,093424,2,0/0,8.012018203735352,化学制药,2026-08-21
6,600714,金瑞矿业,5.96610164642334,15.63,16.23,432524128,4504195146.99,4504195131.360001,9.650378227233887,0.0,094022,1,0/0,10.305085182189941,化学原料,2026-08-21
7,002815,崇达技术,6.8832173347473145,13.82,14.22,1030111792,10740102633.48,17055971352.960001,9.609699249267578,0.0,095221,1,0/0,10.75019359588623,元件,2026-08-21
8,688828,国仪公司-U,10.386890411376953,89.59,97.39,1024157456,2332836966.4700003,35836895900.0,42.62281036376953,0.0,095624,6,0/0,22.658945083618164,通用设备,2026-08-21
9,603757,大元泵业,7.000686168670654,62.36,64.11,950210592,11633087071.24,11633087071.24,8.161702156066895,0.0,100234,1,0/0,10.775566101074219,通用设备,2026-08-21
10,603580,艾艾精工,8.0090913772583,80.78,82.27,1443238960,10555781096.0,10555781096.0,13.87327766418457,0.0,100323,1,5/3,12.394705772399902,塑料,2026-08-21
11,300004,南风股份,12.528472900390625,9.88,10.54,924804176,4742336748.240001,4742336768.0,19.623638153076172,0.0,100536,1,0/0,22.323461532592773,专用设备,2026-08-21
12,002980,华盛昌,0.45923054218292236,98.44,107.79,1877164032,9970674462.36,18547200890.56,18.068523406982422,0.0,101115,1,0/0,10.592917442321777,电网设备,2026-08-21
13,603186,华正新材,5.103658676147461,172.37,180.4,4631855104,27025981587.66,27025981587.66,17.119157791137695,0.0,102631,1,0/0,10.37804889678955,元件,2026-08-21
14,001203,大中矿业,7.221171855926514,28.36,29.1,1531102016,37036986519.92,43478161051.52,4.13548469543457,0.0,103103,5,0/0,10.888468742370605,冶钢原料,2026-08-21
15,688185,康希诺,20.006208419799805,77.32,77.32,1891019104,8843312705.32,19101426693.32,22.37714385986328,0.0,103708,15,2/1,15.241347312927246,生物制品,2026-08-21
16,001319,铭科精技,2.4264326095581055,19.84,21.31,104062706,1259137168.0,2805376000.0,8.202055931091309,0.0,104603,1,0/0,11.564274787902832,汽车零部,2026-08-21
17,600500,中化国际,8.251473426818848,5.51,5.6,1475695568,19771567729.53,19771567735.04,7.593527317047119,0.0,111007,1,0/0,11.984282493591309,化学制品,2026-08-21
18,605018,长华集团,5.323505401611328,12.86,13.43,203522074,6045046097.98,6045046085.12,3.3186631202697754,0.0,112929,3,0/0,11.302210807800293,汽车零部,2026-08-21
