序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,603681,永冠新材,1.8766754865646362,26.6,28.72,1527685968,6323932678.0,6323932678.0,23.028087615966797,0.18832391500473022,092504,7,0/0,11.22175407409668,化学制品,2026-06-04
2,002696,百洋股份,4.020978927612305,5.95,6.29,241253272,1988840562.1000001,2057237728.0,11.857831954956055,0.16835016012191772,093006,1,0/0,8.391608238220215,饲料,2026-06-04
3,600162,香江控股,2.089552164077759,3.42,3.69,1736081376,11178058377.24,11178058397.76,15.094969749450684,0.0,093057,4,9/6,11.641790390014648,房地产开,2026-06-04
4,600310,广西能源,-0.9448819160461426,6.29,6.99,2322588976,9219320441.38,9219320428.8,23.92404556274414,0.15923567116260529,093136,1,2/1,12.125984191894531,电力,2026-06-04
5,000608,阳光股份,8.189655303955078,5.02,5.1,322473648,3742046346.18,3764564826.24,8.686507225036621,0.19960080087184906,093239,1,0/0,8.405172348022461,房地产开,2026-06-04
6,600981,苏豪汇鸿,4.651162624359131,2.7,2.84,239308354,6054569618.400001,6054569640.0,3.906696081161499,-0.7352941036224365,093406,1,0/0,10.077519416809082,贸易Ⅱ,2026-06-04
7,603861,白云电器,5.535279750823975,17.35,18.08,826941808,9170975393.300001,9378159967.2,8.926170349121094,0.0,093957,2,0/0,12.104622840881348,电网设备,2026-06-04
8,000517,荣安地产,3.2085559368133545,1.93,2.06,136047733,4809533782.88,6144970386.4,2.771913528442383,0.5208333730697632,094542,1,0/0,10.695186614990234,房地产开,2026-06-04
9,000700,模塑科技,7.358262538909912,17.8,18.24,3332457728,16340673924.2,16340673977.6,20.48807144165039,0.0,100206,5,3/2,8.202653884887695,汽车零部,2026-06-04
10,002848,高斯贝尔,6.322580337524414,16.48,17.05,219148665,2717964197.76,2754632000.0,8.164012908935547,0.0,100703,1,0/0,13.032257080078125,黑色家电,2026-06-04
11,603886,元祖股份,1.170568585395813,12.1,13.16,407058352,2904000000.0,2904000000.0,13.552276611328125,-0.08257638663053513,112849,1,2/1,11.62207317352295,休闲食品,2026-06-04
12,000802,北京文化,-2.2312374114990234,4.82,5.42,612157328,3448922104.1000004,3450639233.92,16.872455596923828,0.0,130345,1,0/0,16.8356990814209,影视院线,2026-06-04
13,600726,华电能源,7.003089904785156,10.39,10.68,5751681536,77668743201.12001,82157223034.88,7.579646587371826,0.0,130416,2,9/5,15.24201774597168,电力,2026-06-04
14,002536,飞龙股份,5.720122337341309,41.4,43.08,2639982288,22538204505.0,23796135763.2,11.702219009399414,0.0,130651,1,0/0,12.2318696975708,汽车零部,2026-06-04
15,603661,恒林股份,6.805514335632324,36.41,37.5,381562944,5063430598.709999,5063430598.709999,7.620596408843994,-0.1645187884569168,133815,1,0/0,11.234966278076172,家居用品,2026-06-04
16,600458,时代新材,7.818607807159424,13.79,14.07,919782304,11977003257.449999,12835091040.8,7.81923770904541,-0.1448225975036621,140032,4,0/0,12.978889465332031,轨交设备,2026-06-04
17,002463,沪电股份,8.489984512329102,140.82,142.78,15066229504,270770172638.52,270988873139.52,5.75385856628418,0.007101768162101507,140033,2,0/0,12.542372703552246,元件,2026-06-04
18,301319,唯特偶,20.001745223999023,137.57,137.57,2201263760,18833825363.03,25015886455.219997,12.490598678588867,0.0,140200,5,0/0,21.432310104370117,电子化学,2026-06-04
19,603459,红板科技,9.486287117004395,106.99,107.49,2374416448,8457758287.419999,80644095952.16,29.956607818603516,-0.009345794096589088,145227,2,0/0,13.80474853515625,元件,2026-06-04
