序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,600611,大众交通,-2.7184464931488037,5.01,5.67,1703308896,7832214983.639999,11844255548.64,20.383739471435547,0.0,092502,1,2/1,13.009709358215332,铁路公路,2026-09-04
2,002472,双环传动,7.4251837730407715,38.05,38.96,3195893472,28802627149.1,32342412332.8,10.86828899383545,0.0,093000,14,0/0,2.7103331089019775,汽车零部,2026-09-04
3,002980,华盛昌,0.6562910079956055,107.36,117.33,1983750032,10874152887.84,20227829008.64,17.637386322021484,0.0,093027,1,2/1,10.097505569458008,电网设备,2026-09-04
4,605088,冠盛股份,4.258241653442383,22.77,24.02,635972160,4581184943.61,4616072226.809999,13.496315956115723,0.0,093040,2,2/1,7.554945468902588,汽车零部,2026-09-04
5,603138,海量数据,5.724138259887695,15.33,15.95,751891520,4420295890.5,4501052092.32,17.14988136291504,0.0,093100,1,2/1,11.379310607910156,IT服务Ⅱ,2026-09-04
6,603270,金帝股份,-4.520744323730469,33.37,38.45,1213490896,2359815177.79,7311589477.789999,48.4094352722168,0.0,093111,1,5/3,15.30758285522461,通用设备,2026-09-04
7,001299,美能能源,2.992957830429077,11.7,12.5,482435568,3303350832.6,3676317652.7999997,14.11012077331543,0.0,093154,1,2/1,12.147887229919434,燃气Ⅱ,2026-09-04
8,002104,恒宝股份,7.662835121154785,14.05,14.36,2906303648,8537084126.3,9952319748.0,33.70155334472656,0.0,093245,4,4/2,4.8275861740112305,通信设备,2026-09-04
9,002537,海联金汇,5.600000381469727,6.6,6.88,758813184,7725379827.0,7748510563.2,9.634212493896484,0.0,093306,1,0/0,6.559999942779541,汽车零部,2026-09-04
10,603124,江南新材,-2.9629628658294678,119.21,135.14,1379048000,9251746240.1,17374285172.79,13.93652057647705,0.0,093307,4,0/0,14.5950345993042,金属新材,2026-09-04
11,000560,我爱我家,10.139860153198242,3.15,3.15,2428572960,7379467574.849999,7419827671.2,33.32635498046875,0.0,093321,25,6/3,9.440559387207031,房地产服,2026-09-04
12,002922,伊戈尔,2.7653517723083496,25.27,27.05,1075352896,9656295616.52,10678670590.56,10.837631225585938,0.0,093321,1,0/0,9.556730270385742,其他电子,2026-09-04
13,600657,信达地产,4.1666669845581055,3.5,3.7,895324352,9981575082.5,9981575072.0,8.747977256774902,0.0,093354,4,3/2,15.476190567016602,房地产开,2026-09-04
14,603067,振华股份,4.113834857940674,36.95,39.04,3210338304,27916663677.800003,27916663825.600002,11.096514701843262,0.0,093530,10,0/0,7.495068550109863,化学原料,2026-09-04
15,600601,方正科技,3.7242472171783447,13.09,13.88,5551176448,54589139126.83,55943294299.2,9.937224388122559,0.0,093556,1,0/0,8.240887641906738,元件,2026-09-04
16,605177,东亚药业,-3.7248027324676514,21.97,25.1,523470144,2496942415.1099997,2520088930.58,19.198110580444336,0.0,093606,2,0/0,15.425065040588379,化学制药,2026-09-04
17,002579,中京电子,2.6200873851776123,14.1,15.11,1696327008,8226479423.7,8637922598.4,20.07647705078125,0.0,093654,1,0/0,9.461426734924316,元件,2026-09-04
18,002970,锐明技术,4.390873908996582,48.5,51.11,598579440,6379945061.5,8949843370.5,9.10392951965332,0.0,093730,2,0/0,8.846319198608398,计算机设,2026-09-04
19,603991,领先股份,8.320890426635742,159.6,162.07,1169179104,14290025080.8,24372469716.0,8.12346363067627,0.0,093858,19,0/0,9.68508243560791,半导体,2026-09-04
20,300468,四方精创,14.583333015441895,27.5,28.8,4105487424,14575035475.0,14592855200.0,27.56492042541504,0.0,093954,13,0/0,13.249999046325684,软件开发,2026-09-04
21,002952,亚世光电,4.736588001251221,21.67,22.76,379165952,2905399442.44,3561247800.0000005,13.036250114440918,0.0,094051,1,0/0,11.164813995361328,光学光电,2026-09-04
22,688435,英方软件,12.006802558898926,32.93,35.28,258290545,1845665579.5,2749655000.0,13.6735258102417,0.0,094110,1,0/0,17.244897842407227,软件开发,2026-09-04
23,001360,南矿集团,3.3888888359069824,18.61,19.8,226283561,2335263827.94,3796440000.0,9.46150016784668,0.0,094306,2,0/0,9.0,专用设备,2026-09-04
24,600272,开开实业,7.659313678741455,17.57,17.95,900634368,2811200000.0,4614794673.65,31.905363082885742,0.0,094334,6,0/0,10.110294342041016,医药商业,2026-09-04
25,002354,天娱数科,8.751608848571777,8.45,8.55,5219316992,13748097432.55,13981250212.8,38.08807373046875,0.0,094421,21,0/0,9.266408920288086,广告营销,2026-09-04
26,002940,昂利康,6.119226455688477,26.88,27.86,858857104,4963912262.4,5422453639.679999,17.01743507385254,0.0,094812,3,0/0,8.922226905822754,化学制药,2026-09-04
27,600616,金枫酒业,5.720823764801025,4.62,4.81,191476023,3090802869.0,3090802841.28,6.104218482971191,0.0,094825,2,0/0,10.526315689086914,非白酒,2026-09-04
28,603230,内蒙新华,4.255319118499756,9.8,10.34,145637558,3464525400.0000005,3464525478.4,4.09014892578125,0.0,094925,1,0/0,10.531914710998535,出版,2026-09-04
29,603613,国联股份,9.360127449035645,20.68,20.8,810266160,14900721972.84,14900721869.44,5.479238510131836,0.0,095007,9,0/0,9.254362106323242,互联网电,2026-09-04
30,601999,出版传媒,6.240713119506836,7.15,7.4,523886016,3939040105.0,3939040133.6000004,13.335036277770996,0.0,095041,3,0/0,14.858839988708496,出版,2026-09-04
31,600857,宁波中百,8.229166984558105,20.78,21.12,395563248,4661367916.820001,4661367916.820001,8.504209518432617,0.0,095101,2,0/0,11.041666984558105,一般零售,2026-09-04
32,301171,易点天下,11.117562294006348,38.28,41.34,6314085120,19212144823.08,23676983573.760002,31.804723739624023,0.0,095357,3,0/0,17.82293128967285,广告营销,2026-09-04
33,600095,湘财股份,7.505285739898682,10.17,10.41,1739983504,29077939346.31,29077939356.48,6.0140557289123535,0.0,100226,4,0/0,10.887948989868164,证券Ⅱ,2026-09-04
34,002721,金一文化,4.651162624359131,3.15,3.31,1249229632,8377042637.25,8377042615.2,14.550313949584961,0.0,100521,2,0/0,8.637873649597168,饰品,2026-09-04
35,002285,世联行,4.4052863121032715,2.37,2.5,397691696,4690252232.97,4723004824.8,8.30099868774414,0.0,100648,1,0/0,10.132158279418945,房地产服,2026-09-04
36,603161,科华控股,4.672330379486084,17.25,18.13,291382336,3290415937.5,3866783339.25,8.705824851989746,0.0,100800,1,0/0,10.01213550567627,汽车零部,2026-09-04
