序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000970,中科三环,4.513063907623291,13.2,13.89,2734017936,16047580203.599998,16047580243.199999,16.606008529663086,0.07581501454114914,092500,2,2/1,7.680127143859863,金属新材,2026-06-09
2,000718,苏宁环球,0.4651162624359131,2.16,2.37,352981744,4928752307.52,6554814589.440001,7.079879283905029,-0.460829496383667,093124,1,0/0,14.418604850769043,房地产开,2026-06-09
3,603011,合锻智能,-2.2581732273101807,29.0,32.64,2748359280,14338018673.0,14338018528.0,18.20854949951172,0.34602075815200806,093347,1,0/0,14.661273002624512,专用设备,2026-06-09
4,688038,中科通达,8.765560150146484,20.97,23.14,304962912,2440350198.0,2440350198.0,11.9602689743042,0.0,093517,1,0/0,14.937760353088379,软件开发,2026-06-09
5,603578,三星新材,-4.146510124206543,13.87,15.92,223400065,2501552033.8399997,3246420022.68,8.439929962158203,-0.5734766721725464,093558,1,0/0,14.78921890258789,家电零部,2026-06-09
6,002597,金禾实业,6.120276927947998,19.94,20.67,285239568,11310901570.86,11332298247.68,2.4889068603515625,0.0,093848,1,0/0,9.313465118408203,化学制品,2026-06-09
7,688290,景业智能,11.249594688415527,68.73,74.14,346596544,7023499043.22,7023499043.22,4.8720903396606445,0.0,094053,1,0/0,20.670120239257812,自动化设,2026-06-09
8,002125,湘潭电化,7.765151500701904,17.07,17.42,1261282688,10745758454.31,10745758368.960001,11.895952224731445,0.05861664563417435,094315,1,0/0,9.785353660583496,电池,2026-06-09
9,002346,柘中股份,4.510385990142822,17.61,18.54,179798309,6905118294.75,7776143216.639999,2.569690227508545,0.05681817978620529,095842,1,0/0,10.089020729064941,电网设备,2026-06-09
10,002153,石基信息,5.4777069091796875,8.28,8.64,440391824,13246044297.119999,22597724995.199997,3.312595844268799,0.12091898918151855,095954,1,0/0,11.21019172668457,软件开发,2026-06-09
11,300570,太辰光,18.070175170898438,181.71,184.68,7106437376,34923353324.58,41271223002.57,20.930530548095703,0.0,100130,1,0/0,18.47953224182129,通信设备,2026-06-09
12,000030,富奥股份,6.935123443603516,4.78,4.92,248274982,7986931014.6,8220695853.440001,3.109934091567993,0.0,100221,1,0/0,11.633109092712402,汽车零部,2026-06-09
13,688719,爱科赛博,19.18158531188965,93.2,93.84,715080480,8362118173.6,10753920957.6,8.899215698242188,0.0,100925,1,0/0,19.232736587524414,其他电源,2026-06-09
14,002167,东方锆业,9.019608497619629,13.9,14.03,1509288272,10546110185.7,10767958814.4,14.479029655456543,-0.07189072668552399,101733,2,0/0,8.70588207244873,小金属,2026-06-09
15,603269,海鸥股份,9.021842956542969,22.96,23.17,730096560,7088940593.280001,7088940776.96,10.476766586303711,0.1745200753211975,101927,3,0/0,9.97150993347168,通用设备,2026-06-09
16,603103,横店影视,5.604446887969971,22.8,23.75,575368160,14459760000.0,14459760000.0,3.9748661518096924,0.35211268067359924,102523,1,0/0,13.849003791809082,影视院线,2026-06-09
17,300522,世名科技,11.320755004882812,12.39,13.36,604799584,3259878644.19,3995174134.5600004,18.364154815673828,0.0,105921,2,0/0,16.711589813232422,化学制品,2026-06-09
18,605080,浙江自然,5.225653171539307,22.15,23.16,126964977,3108779080.0,3135129606.0,4.05355978012085,0.045167118310928345,111116,1,0/0,10.261281967163086,文娱用品,2026-06-09
19,603285,键邦股份,8.696781158447266,41.87,42.37,273699728,2608366178.6,6699200000.0,10.722664833068848,0.07170172035694122,130124,1,0/0,11.344756126403809,化学制品,2026-06-09
20,603916,苏博特,9.654630661010742,13.97,14.01,510526928,5871979240.27,5955380154.240001,8.856614112854004,-0.14295926690101624,134938,9,0/0,10.282574653625488,水泥,2026-06-09
21,301098,金埔园林,14.950980186462402,9.38,9.79,320711872,1639281892.64,1957873592.64,20.627532958984375,0.0,142615,1,0/0,22.794116973876953,基础建设,2026-06-09
22,000688,国城矿业,9.23715591430664,42.1,42.39,1229011488,49891168550.6,49891350675.200005,2.5621352195739746,0.2380952537059784,143457,3,0/0,12.013492584228516,工业金属,2026-06-09
23,603588,高能环境,9.146810531616211,14.2,14.31,1182931568,21629929289.399998,21629929388.8,5.743762016296387,0.0,143707,4,0/0,12.990008354187012,环境治理,2026-06-09
24,603773,沃格光电,10.0,150.15,150.15,4708962304,33732493744.95,33744205444.95,14.916687965393066,0.0,145201,2,0/0,14.029304504394531,光学光电,2026-06-09
