序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,601123,N马矿,26.0,290.98,19.35,779923,1978792312.0,110.53,30.01,22.66,23.0,6.65,,81.39,38.32,6.51,2026-09-01
2,301697,N贝特利,35.9,196.69,23.8,342242,1344930207.99,70.08,43.9,35.42,38.5,12.1,,77.8,49.64,5.72,2026-09-01
3,688835,高凯技术,265.2,-6.95,-19.8,38440,1049866220.0,9.43,288.88,262.0,275.85,285.0,0.5,20.47,124.85,11.88,2026-09-01
4,301655,绿控传动,28.25,-6.77,-2.05,199318,570848803.23,7.26,30.0,27.8,29.85,30.3,0.9,44.32,52.17,8.3,2026-09-01
5,688836,宇树科技-W,571.1,1.1,6.2,51511,2976706754.0,6.17,591.0,556.12,561.97,564.9,0.93,17.12,421.51,26.26,2026-09-01
6,688826,频准激光,814.35,-4.1,-34.85,10189,841501414.0,4.33,849.59,812.82,833.0,849.2,0.6,13.38,184.38,14.18,2026-09-01
7,688828,国仪公司-U,96.56,-5.8,-5.94,43733,428737388.0,6.85,103.02,96.0,103.02,102.5,0.56,16.8,-274.64,27.25,2026-09-01
8,301717,超纯应材,349.93,-6.44,-24.07,41271,1488248644.89,9.64,383.8,347.74,374.0,374.0,0.91,23.68,156.16,14.1,2026-09-01
9,301707,展芯股份,77.86,-2.41,-1.92,33051,259700526.47,3.94,80.6,77.46,79.07,79.78,0.68,12.22,111.65,13.07,2026-09-01
10,603468,津富士达,23.65,0.04,0.01,20637,48909729.0,0.89,23.81,23.6,23.64,23.64,0.68,5.16,25.86,2.72,2026-09-01
11,001232,嘉立创,167.53,-3.26,-5.65,41260,694478866.33,4.15,173.19,166.0,173.19,173.18,0.54,9.33,45.17,7.34,2026-09-01
