序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688809,N强一,226.01,165.61,140.92,180690,4345152944.0,66.51,276.82,220.23,265.6,85.09,,74.2,87.92,7.5,2025-12-30
2,001396,N誉帆,50.01,124.36,27.72,166619,941254449.51,65.1,64.5,49.99,60.0,22.29,,75.03,52.29,3.87,2025-12-30
3,001369,N双欣,19.68,187.3,12.83,1459908,3045223667.88,78.83,25.0,19.6,19.6,6.85,,72.62,41.9,3.32,2025-12-30
4,688805,C健信,43.1,-8.61,-4.06,93143,415604221.0,8.23,46.89,43.01,46.89,47.16,0.65,29.55,113.82,6.06,2025-12-30
5,603248,锡华科技,22.67,-8.77,-2.18,247407,576135906.0,7.73,24.58,22.66,24.47,24.85,0.69,35.7,48.41,4.6,2025-12-30
6,301667,纳百川,79.58,-12.36,-11.22,123382,990401938.2,9.78,86.2,77.32,85.0,90.8,0.81,54.85,114.34,7.15,2025-12-30
7,301449,天溯计量,86.7,-16.8,-17.51,73622,660861495.49,11.52,98.5,86.5,96.51,104.21,0.77,52.91,45.61,4.97,2025-12-30
8,688807,优迅股份,189.76,-2.69,-5.24,35363,681071255.0,4.61,197.99,189.01,197.38,195.0,0.61,23.52,156.09,8.72,2025-12-30
9,001325,元创股份,49.39,-1.59,-0.8,25923,128674640.33,1.51,50.15,49.39,50.0,50.19,0.44,13.23,23.76,2.21,2025-12-30
10,688802,沐曦股份-U,608.92,-1.0,-6.18,21127,1293429681.0,2.76,622.07,605.11,610.0,615.1,0.57,11.65,-528.86,18.12,2025-12-30
11,688790,昂瑞微-UW,155.52,-3.34,-5.37,14960,235507087.0,3.08,160.41,155.46,159.1,160.89,0.78,12.41,-184.95,5.44,2025-12-30
12,688796,百奥赛图,51.28,-1.1,-0.57,29738,154278314.0,3.51,52.88,51.06,51.2,51.85,0.73,8.29,150.6,10.81,2025-12-30
13,688795,摩尔线程-U,609.21,-0.94,-5.81,33779,2069276202.0,3.82,625.0,601.5,614.97,615.02,0.81,11.5,-296.82,24.87,2025-12-30
14,001280,中国铀业,60.89,-2.68,-1.68,222285,1358548107.64,2.05,61.99,60.71,61.98,62.57,0.88,14.06,78.73,7.68,2025-12-30
