序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688836,N宇树-W,845.0,460.34,694.2,256579,23159535334.0,198.89,1100.0,800.08,1100.0,150.8,,85.28,623.67,38.85,2026-08-19
2,688826,C频准,942.03,-18.23,-209.97,36688,3665181939.0,12.07,1079.0,940.0,1000.25,1152.0,0.59,48.16,337.15,16.86,2026-08-19
3,688828,国仪公司-U,79.42,-18.21,-17.68,79242,663949883.0,15.31,92.87,78.0,92.33,97.1,0.78,30.43,-225.89,22.42,2026-08-19
4,301717,超纯应材,383.0,-19.03,-90.0,71276,2895478972.45,16.19,455.0,378.4,450.24,473.0,1.05,40.9,156.25,15.76,2026-08-19
5,301707,展芯股份,86.1,0.84,0.72,87496,767684279.16,8.35,90.98,83.85,84.04,85.38,1.05,32.34,178.28,15.05,2026-08-19
6,603468,津富士达,24.36,-5.95,-1.54,70145,174167536.0,5.48,25.66,24.24,25.65,25.9,0.82,17.54,26.63,2.8,2026-08-19
7,001232,嘉立创,151.66,-10.0,-16.85,86994,1368384350.43,8.14,165.37,151.66,164.0,168.51,0.98,19.68,55.95,7.01,2026-08-19
8,301677,欣兴工具,56.4,-7.77,-4.75,48101,277778002.52,7.52,60.69,56.09,60.38,61.15,1.03,22.44,29.8,2.62,2026-08-19
9,688825,长鑫科技,57.55,-2.77,-1.64,4606386,26268310255.0,4.46,58.34,55.7,57.1,59.19,0.99,10.23,38.86,27.62,2026-08-19
10,688806,泰诺麦博-U,25.65,-4.11,-1.1,52560,137156890.0,5.2,26.89,25.5,26.76,26.75,0.67,10.3,-30.64,13.07,2026-08-19
