序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301655,C绿控,26.6,-18.13,-5.89,281001,779564953.95,7.79,29.1,26.57,28.5,32.49,0.79,62.49,51.65,8.16,2026-08-21
2,688836,C宇树-W,672.41,-2.12,-14.59,76057,5138831982.0,10.33,706.98,636.0,659.0,687.0,0.4,25.28,496.29,30.92,2026-08-21
3,688826,C频准,947.45,0.06,0.53,15793,1494535045.0,11.67,995.46,885.0,920.01,946.92,0.4,20.73,339.09,16.95,2026-08-21
4,688828,国仪公司-U,89.59,10.39,8.43,110986,1024157456.0,22.66,97.39,79.0,79.95,81.16,1.47,42.62,-254.81,25.29,2026-08-21
5,301717,超纯应材,385.14,-1.07,-4.15,43416,1699065400.76,7.16,404.89,377.0,382.54,389.29,0.7,24.91,157.12,15.85,2026-08-21
6,301707,展芯股份,80.02,0.38,0.3,54733,434690024.8,5.41,81.49,77.18,77.98,79.72,0.73,20.23,165.69,13.98,2026-08-21
7,603468,津富士达,23.85,-1.41,-0.34,32694,78008139.0,1.65,24.11,23.71,24.11,24.19,0.56,8.18,26.07,2.74,2026-08-21
8,001232,嘉立创,149.86,-0.03,-0.05,32110,479979521.74,2.73,151.08,146.99,148.7,149.91,0.41,7.26,55.28,6.93,2026-08-21
9,301677,欣兴工具,55.03,-0.76,-0.42,22645,124351705.82,2.43,55.58,54.23,55.0,55.45,0.54,10.56,29.08,2.55,2026-08-21
10,688825,长鑫科技,58.0,0.75,0.43,2758478,16107953634.0,4.08,59.56,57.21,57.21,57.57,0.65,6.13,39.16,27.83,2026-08-21
