序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301687,N新广益,71.32,225.22,49.39,238277,1741012128.91,140.81,95.88,65.0,65.0,21.93,,80.68,77.55,7.05,2025-12-31
2,688809,C强一,256.8,13.62,30.79,138075,3483205340.0,18.38,276.57,235.03,240.0,226.01,0.76,56.7,99.9,8.52,2025-12-31
3,001396,C誉帆,43.15,-13.72,-6.86,117207,525112546.41,9.16,47.47,42.89,44.5,50.01,0.7,52.78,45.11,3.34,2025-12-31
4,001369,C双欣,16.51,-16.11,-3.17,1041352,1820298490.26,12.5,18.88,16.42,17.87,19.68,0.71,51.8,35.15,2.78,2025-12-31
5,688805,健信超导,42.14,-2.23,-0.96,57273,242262529.0,5.48,43.76,41.4,42.78,43.1,0.43,18.17,111.28,5.92,2025-12-31
6,603248,锡华科技,21.97,-3.09,-0.7,137784,304595440.0,5.16,22.99,21.82,22.5,22.67,0.46,19.88,46.91,4.45,2025-12-31
7,301667,纳百川,80.25,0.84,0.67,104968,872462359.74,10.64,88.0,79.53,81.98,79.58,0.76,46.66,115.31,7.21,2025-12-31
8,301449,天溯计量,84.43,-2.62,-2.27,57301,499419406.29,9.33,92.0,83.91,87.02,86.7,0.66,41.18,44.41,4.84,2025-12-31
9,688807,优迅股份,187.3,-1.3,-2.46,24396,458004007.0,3.1,190.88,185.0,189.74,189.76,0.47,16.23,154.07,8.61,2025-12-31
10,001325,元创股份,49.17,-0.45,-0.22,18730,92428322.24,1.01,49.66,49.16,49.41,49.39,0.45,9.56,23.66,2.2,2025-12-31
11,688802,沐曦股份-U,580.1,-4.73,-28.82,27541,1613850964.0,4.94,610.07,580.0,610.07,608.92,0.86,15.18,-503.83,17.26,2025-12-31
12,688790,昂瑞微-UW,147.78,-4.98,-7.74,17987,269789334.0,5.08,155.68,147.78,155.68,155.52,1.08,14.92,-175.74,5.17,2025-12-31
13,688796,百奥赛图,52.6,2.57,1.32,41484,217675500.0,6.75,53.96,50.5,51.3,51.28,1.05,11.56,154.48,11.09,2025-12-31
14,688795,摩尔线程-U,587.9,-3.5,-21.31,35952,2127828263.0,4.1,609.98,585.01,605.0,609.21,0.88,12.24,-286.44,24.0,2025-12-31
15,001280,中国铀业,60.92,0.05,0.03,189410,1145195152.46,3.45,61.65,59.55,60.33,60.89,0.8,11.98,78.77,7.68,2025-12-31
