序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688805,C健信,50.85,-4.61,-2.46,102229,533941408.0,7.02,54.54,50.8,53.0,53.31,0.53,32.43,134.28,7.15,2025-12-26
2,603248,C锡华,26.08,-1.29,-0.34,286332,756201818.0,10.94,27.8,24.91,25.52,26.42,0.67,41.31,55.69,5.29,2025-12-26
3,301667,C纳百川,81.9,-2.82,-2.38,129269,1088174508.25,17.56,91.8,77.0,77.0,84.28,0.8,57.47,117.68,7.35,2025-12-26
4,301449,C天溯,114.65,27.23,24.54,102637,1078573642.6,35.32,118.0,86.17,88.1,90.11,1.05,73.77,60.31,6.57,2025-12-26
5,688807,优迅股份,197.8,-8.72,-18.9,52801,1080469230.0,9.64,217.9,197.0,214.02,216.7,0.68,35.12,162.71,9.09,2025-12-26
6,001325,元创股份,51.39,-0.35,-0.18,33716,173707435.39,1.43,51.95,51.21,51.28,51.57,0.4,17.2,24.73,2.3,2025-12-26
7,688802,沐曦股份-U,619.7,-3.61,-23.24,27843,1731004485.0,3.72,635.99,612.05,628.01,642.94,0.6,15.35,-538.22,18.44,2025-12-26
8,688790,昂瑞微-UW,155.94,-1.97,-3.14,15598,245192586.0,2.57,160.0,155.91,158.0,159.08,0.65,12.94,-185.44,5.46,2025-12-26
9,688796,百奥赛图,50.91,-1.72,-0.89,38346,194689160.0,3.86,51.78,49.78,51.4,51.8,0.85,10.69,149.52,10.73,2025-12-26
10,688795,摩尔线程-U,617.3,-1.84,-11.56,38400,2371023099.0,3.54,626.18,603.9,618.96,628.86,0.78,13.07,-300.76,25.2,2025-12-26
11,001280,中国铀业,64.43,3.34,2.08,362041,2303703860.67,5.37,64.93,61.58,62.47,62.35,1.52,22.9,83.31,8.12,2025-12-26
