序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688805,C健信,47.16,-7.26,-3.69,88971,425940166.0,6.12,49.99,46.88,49.99,50.85,0.55,28.23,124.54,6.63,2025-12-29
2,603248,C锡华,24.85,-4.72,-1.23,232674,588076113.0,6.21,26.3,24.68,25.19,26.08,0.6,33.57,53.06,5.04,2025-12-29
3,301667,C纳百川,90.8,10.87,8.9,144552,1289924200.39,22.53,95.95,77.5,80.0,81.9,0.94,64.26,130.46,8.15,2025-12-29
4,301449,C天溯,104.21,-9.11,-10.44,84437,857266259.02,9.67,108.01,96.92,108.0,114.65,0.85,60.69,54.82,5.97,2025-12-29
5,688807,优迅股份,195.0,-1.42,-2.8,40127,792924527.0,6.11,204.96,192.88,195.01,197.8,0.62,26.69,160.4,8.97,2025-12-29
6,001325,元创股份,50.19,-2.34,-1.2,36017,182211693.02,2.39,51.31,50.08,51.3,51.39,0.53,18.38,24.15,2.24,2025-12-29
7,688802,沐曦股份-U,615.1,-0.74,-4.6,21036,1305339611.0,3.28,629.9,609.6,610.0,619.7,0.53,11.6,-534.23,18.3,2025-12-29
8,688790,昂瑞微-UW,160.89,3.17,4.95,18878,301687710.0,5.95,163.3,154.02,156.09,155.94,0.95,15.66,-191.33,5.63,2025-12-29
9,688796,百奥赛图,51.85,1.85,0.94,36854,190759940.0,4.54,52.79,50.48,50.81,50.91,0.82,10.27,152.28,10.93,2025-12-29
10,688795,摩尔线程-U,615.02,-0.37,-2.28,29458,1823629550.0,2.54,626.66,611.0,611.0,617.3,0.66,10.03,-299.65,25.11,2025-12-29
11,001280,中国铀业,62.57,-2.89,-1.86,223329,1412677736.72,3.07,64.28,62.3,64.0,64.43,0.87,14.13,80.91,7.89,2025-12-29
