序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688835,N高凯,235.0,282.99,173.64,152106,3482428140.0,101.03,262.0,200.01,209.0,61.36,,80.98,110.63,10.52,2026-08-25
2,301655,C绿控,26.6,-1.44,-0.39,207830,564623700.94,13.26,28.6,25.02,25.38,26.99,0.71,46.22,51.65,8.16,2026-08-25
3,688836,C宇树-W,602.8,-0.05,-0.28,53215,3244776858.0,6.28,625.89,588.0,588.0,603.08,0.39,17.69,444.91,27.71,2026-08-25
4,688826,频准激光,960.0,-1.94,-19.0,14462,1412968863.0,5.93,1008.98,950.95,957.0,979.0,0.48,18.98,343.58,17.18,2026-08-25
5,688828,国仪公司-U,102.96,6.14,5.96,83457,830807687.0,16.37,105.88,90.0,92.33,97.0,1.05,32.05,-292.84,29.06,2026-08-25
6,301717,超纯应材,375.8,-3.64,-14.19,35815,1355214347.46,6.93,389.98,362.94,373.0,389.99,0.62,20.55,153.31,15.47,2026-08-25
7,301707,展芯股份,78.33,-0.11,-0.09,37141,289774508.41,3.69,79.39,76.5,77.0,78.42,0.54,13.73,112.32,13.15,2026-08-25
8,603468,津富士达,23.74,0.25,0.06,26386,62451700.0,2.07,23.84,23.35,23.43,23.68,0.57,6.6,25.95,2.73,2026-08-25
9,001232,嘉立创,149.12,4.22,6.04,58959,872875154.05,9.68,154.36,140.51,140.51,143.08,1.02,13.34,55.01,6.89,2026-08-25
10,301677,欣兴工具,54.02,-0.11,-0.06,16820,90311238.87,2.5,54.19,52.84,53.3,54.08,0.51,7.85,28.54,2.51,2026-08-25
11,688825,长鑫科技,56.5,-0.18,-0.1,2368430,13316746353.0,4.03,57.19,54.91,55.35,56.6,0.68,5.26,38.15,27.11,2026-08-25
