序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301513,C尚水,96.56,-6.34,-6.54,108968,1025787556.2,10.13,99.45,89.01,92.0,103.1,0.71,54.08,60.12,9.86,2026-04-20
2,603293,C埃泰克,60.75,-6.12,-3.96,130920,806878013.0,4.25,63.33,60.58,63.33,64.71,0.63,37.3,43.8,5.47,2026-04-20
3,301666,C大普微-UW,237.99,2.8,6.49,110245,2566009091.27,8.69,242.34,222.22,224.67,231.5,0.55,41.58,-215.98,224.33,2026-04-20
4,688811,有研复材,23.82,20.0,3.97,486446,1111598106.0,20.76,23.82,19.7,19.7,19.85,1.07,52.8,173.44,10.97,2026-04-20
5,301696,三瑞智能,102.0,-3.12,-3.28,118107,1204857727.09,5.96,105.77,99.5,102.13,105.28,0.75,39.26,96.83,31.66,2026-04-20
6,603459,红板科技,62.91,-6.51,-4.38,334094,2132301800.0,4.74,65.75,62.56,65.73,67.29,0.82,42.26,87.84,17.74,2026-04-20
7,301683,慧谷新材,130.0,4.59,5.7,43943,558168049.77,6.53,130.42,122.3,125.0,124.3,1.01,30.8,39.68,5.18,2026-04-20
8,688813,泰金新能,77.6,1.62,1.24,117642,908334177.0,10.27,81.84,74.0,74.0,76.36,1.08,39.11,60.83,12.0,2026-04-20
9,001257,盛龙股份,23.8,2.94,0.68,324897,761836973.79,4.93,23.96,22.82,22.9,23.12,0.99,23.72,49.43,6.8,2026-04-20
10,688781,视涯科技-UW,39.6,4.46,1.69,69910,272370352.0,5.88,39.85,37.62,37.81,37.91,1.09,17.12,-186.5,18.0,2026-04-20
11,301682,宏明电子,130.15,2.28,2.9,60919,789081648.24,4.32,132.1,126.6,127.5,127.25,0.94,23.72,49.63,4.2,2026-04-20
