序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688820,C盛合,88.6,-6.74,-6.4,663851,6158118895.0,14.63,102.5,88.6,94.5,95.0,0.59,38.39,179.3,9.59,2026-04-23
2,001312,C福恩,26.93,-7.46,-2.17,229267,628800795.2,5.74,28.47,26.8,28.47,29.1,0.65,40.11,27.28,3.6,2026-04-23
3,301513,C尚水,85.92,-9.28,-8.79,73022,646623608.43,6.65,92.2,85.9,92.0,94.71,0.65,36.24,53.49,8.77,2026-04-23
4,603293,埃泰克,53.77,-6.97,-4.03,99621,548778223.0,6.45,57.43,53.7,57.38,57.8,0.68,28.38,41.48,4.64,2026-04-23
5,301666,大普微-UW,221.99,-1.29,-2.91,89222,2075202794.0,12.18,248.4,221.0,232.0,224.9,0.65,33.65,-201.46,209.25,2026-04-23
6,688811,有研复材,23.97,-4.39,-1.1,295500,715163967.0,6.26,25.24,23.67,25.17,25.07,0.64,32.08,174.53,11.04,2026-04-23
7,301696,三瑞智能,94.58,-3.02,-2.95,65819,626118884.0,4.42,97.95,93.64,96.57,97.53,0.58,21.88,89.79,29.36,2026-04-23
8,603459,红板科技,59.06,-7.24,-4.61,236586,1437004485.0,6.57,63.19,59.01,62.7,63.67,0.73,29.93,82.46,16.66,2026-04-23
9,301683,慧谷新材,131.53,0.86,1.12,36091,477375031.79,5.31,136.5,129.58,130.06,130.41,0.9,25.3,40.15,5.24,2026-04-23
10,688813,泰金新能,75.18,0.05,0.04,110817,857269950.0,11.98,81.0,72.0,72.5,75.14,1.12,36.84,58.93,11.63,2026-04-23
11,001257,盛龙股份,22.96,-5.32,-1.29,319986,746018017.24,6.02,24.36,22.9,24.12,24.25,1.05,23.37,47.69,6.56,2026-04-23
12,688781,视涯科技-UW,38.91,-2.48,-0.99,46726,183141655.0,3.68,40.27,38.8,39.59,39.9,0.77,11.44,-183.25,17.69,2026-04-23
13,301682,宏明电子,123.54,-2.29,-2.9,37618,469521512.25,3.95,127.49,122.5,125.97,126.44,0.7,14.64,47.11,3.99,2026-04-23
