序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,688808,C联讯,928.0,7.28,63.01,54781,4836732876.0,13.29,940.0,825.0,851.0,864.99,0.61,28.39,200.32,32.48,2026-04-29
2,688820,盛合晶微,92.5,-0.54,-0.5,409844,3727740265.0,8.02,94.33,86.87,91.07,93.0,0.61,23.7,225.15,8.96,2026-04-29
3,001312,福恩股份,23.75,1.37,0.32,88766,210146450.77,1.58,23.85,23.48,23.48,23.43,0.46,15.53,34.11,2.37,2026-04-29
4,301513,尚水智能,82.9,9.04,6.87,57232,462338414.11,12.21,84.33,75.05,75.05,76.03,0.96,28.4,70.42,6.13,2026-04-29
5,603293,埃泰克,49.7,1.04,0.51,38702,191791233.0,2.76,49.91,48.55,48.65,49.19,0.57,11.03,38.34,3.05,2026-04-29
6,301666,大普微-UW,296.0,17.08,43.19,102850,2871068114.21,16.17,302.88,262.0,275.0,252.81,1.12,38.79,87.27,48.16,2026-04-29
7,688811,有研复材,21.49,0.0,0.0,140306,301018121.0,4.84,21.88,20.84,21.11,21.49,0.52,15.23,10132.73,6.85,2026-04-29
8,301696,三瑞智能,96.2,3.47,3.23,67354,643427732.3,3.46,96.94,93.72,94.47,92.97,1.02,22.39,73.84,17.62,2026-04-29
9,603459,红板科技,61.72,-2.02,-1.27,167767,1029651986.0,4.43,62.7,59.91,60.91,62.99,0.78,21.22,93.95,11.42,2026-04-29
10,301683,慧谷新材,130.05,-3.66,-4.94,37729,484527755.17,4.46,132.0,125.98,131.99,134.99,1.16,26.45,33.53,2.34,2026-04-29
11,688813,泰金新能,86.47,3.33,2.79,89979,741889670.0,13.74,88.6,77.1,79.11,83.68,0.99,29.92,63.79,7.72,2026-04-29
12,001257,盛龙股份,22.69,4.32,0.94,219453,492282613.35,5.66,22.91,21.68,21.75,21.75,1.05,16.02,27.05,5.45,2026-04-29
