序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301655,C绿控,26.99,1.47,0.39,236147,660310482.9,10.68,29.6,26.76,26.76,26.6,0.74,52.51,52.4,8.28,2026-08-24
2,688836,C宇树-W,603.08,-10.31,-69.33,81289,5015549853.0,5.94,642.0,602.05,640.26,672.41,0.53,27.02,445.12,27.73,2026-08-24
3,688826,C频准,979.0,3.33,31.55,16424,1524336020.0,10.76,990.0,888.01,925.0,947.45,0.49,21.56,350.38,17.52,2026-08-24
4,688828,国仪公司-U,97.0,8.27,7.41,74198,686183594.0,10.8,98.6,88.92,90.55,89.59,0.93,28.49,-275.89,27.38,2026-08-24
5,301717,超纯应材,389.99,1.26,4.85,43603,1663416794.04,9.49,400.55,364.01,377.54,385.14,0.72,25.02,159.1,16.05,2026-08-24
6,301707,展芯股份,78.42,-2.0,-1.6,52925,408933248.88,5.4,79.5,75.18,78.5,80.02,0.74,19.56,162.37,13.7,2026-08-24
7,603468,津富士达,23.68,-0.71,-0.17,38697,91347054.0,3.14,23.96,23.21,23.84,23.85,0.78,9.68,25.89,2.72,2026-08-24
8,001232,嘉立创,143.08,-4.52,-6.78,54514,779601866.14,6.91,149.86,139.5,149.86,149.86,0.79,12.33,52.78,6.61,2026-08-24
9,301677,欣兴工具,54.08,-1.73,-0.95,32658,174876381.41,4.23,54.85,52.52,54.8,55.03,0.9,15.23,28.57,2.51,2026-08-24
10,688825,长鑫科技,56.6,-2.41,-1.4,2937319,16698039571.0,6.19,58.88,55.29,57.6,58.0,0.73,6.52,38.22,27.16,2026-08-24
