序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603778,国晟科技,-9.96763801574707,13.91,1200234368,8942142845.22,9133892000.48,-45.352783203125,12.857772827148438,3318926,145656,66929300,1,0,光伏设备,2026-02-12
2,002702,海欣食品,-9.956709861755371,6.24,572181664,2862561000.0,3467942400.0,-92.2789306640625,19.606172561645508,3632928,145309,48109151,1,1,食品饮料,2026-02-12
3,002905,金逸影视,-9.970458030700684,12.19,407085872,4259673600.0,4587340800.0,181.2395782470703,9.474286079406738,4982540,145051,142776248,2,7,文化传媒,2026-02-12
4,600722,金牛化工,-9.961315155029297,9.31,1175958448,6333776183.56,6333776220.8,131.84921264648438,17.984834671020508,13433399,144645,147437697,1,9,化学原料,2026-02-12
5,002830,名雕股份,-9.992785453796387,24.95,398161152,1667969875.0,3326833000.0,156.87802124023438,23.59366798400879,19416389,142718,63085523,2,4,装修装饰,2026-02-12
6,603698,航天工程,-10.010035514831543,35.87,1592987248,19225961300.0,19225961300.0,107.21807098388672,8.240680694580078,47437823,130506,829561899,1,11,专业服务,2026-02-12
7,603959,百利科技,-10.0,6.3,253491763,3088883649.6,3088883649.6,-20.075382232666016,8.092939376831055,52149182,100039,259019208,1,3,工程咨询,2026-02-12
8,603729,龙韵股份,-10.016834259033203,21.38,202425027,1995566440.0,1995566440.0,-23.005699157714844,9.890719413757324,55175366,093648,57489537,1,0,文化传媒,2026-02-12
9,002723,小崧股份,-9.9827880859375,10.46,424693248,3317009124.1800003,3476379661.1200004,-36.66767501831055,12.739527702331543,94495117,140706,1018187025,1,15,家电行业,2026-02-12
10,603103,横店影视,-10.008248329162598,32.73,222037663,20757365999.999996,20757365999.999996,75.57258605957031,1.0687512159347534,323751184,093124,3656006262,2,1,文化传媒,2026-02-12
11,001330,博纳影业,-10.0,12.06,214213338,16576698947.04,16576699043.52,-11.204977989196777,1.2922557592391968,1325116945,092500,2199394260,1,0,文化传媒,2026-02-12
12,002759,天际股份,-10.009099960327148,39.56,324419696,19817269199.08,19834695972.48,-146.60084533691406,1.637055516242981,1883886957,092500,2712257336,1,0,电池,2026-02-12
13,002342,巨力索具,-10.020986557006836,17.15,481549712,16372933499.999998,16463999999.999998,1116.1298828125,2.9411327838897705,2603361665,092500,3954330380,1,0,通用设备,2026-02-12
