序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603344,星德胜,-9.992100715637207,22.79,245623061,1231366034.2,4433361034.2,32.604774475097656,19.010019302368164,3559798,150000,30700446,1,25,电机Ⅱ,2026-09-15
2,600698,湖南天雁,-10.0,6.93,453145376,5755030565.13,7405659455.04,1805.8778076171875,7.672164440155029,5227721,144448,37655260,1,2,汽车零部,2026-09-15
3,603983,丸美生物,-9.984102249145508,28.31,252913895,11352310000.0,11352310000.0,36.509464263916016,2.1851234436035156,6024368,150000,43382244,1,20,化妆品,2026-09-15
4,003002,壶化股份,-10.0,18.09,278484880,3309671778.75,4392275770.26,36.53593826293945,8.17689037322998,7842015,143803,17507501,1,0,化学制品,2026-09-15
5,000428,华天酒店,-10.043667793273926,4.12,383983728,4197975120.0,4197975120.0,-18.54783821105957,8.893118858337402,8229700,133727,55680561,1,2,酒店餐饮,2026-09-15
6,003013,地铁设计,-10.005104064941406,17.63,193245830,7108972455.69,8090348609.44,28.07754898071289,2.6618475914001465,12958173,132545,85651714,1,9,工程咨询,2026-09-15
7,600280,中央商场,-9.84615421295166,2.93,324530272,3306020928.84,3306020917.1200004,-57.83460235595703,9.551322937011719,14557523,130655,28673858,1,0,一般零售,2026-09-15
8,002059,云南旅游,-9.980430603027344,4.6,584500224,4555808931.599999,4657200153.599999,-16.709413528442383,12.68606185913086,18978680,140245,188533760,3,19,旅游及景,2026-09-15
9,605188,国光连锁,-10.022438049316406,12.03,229148356,6108190395.0,6108190346.88,140.91969299316406,3.6669163703918457,22092613,105607,49677163,1,8,一般零售,2026-09-15
10,000713,国投丰乐,-9.98593521118164,6.4,228266809,3929695872.0,5108604620.8,-81.86585235595703,5.7153401374816895,36282105,095112,61724800,1,1,种植业,2026-09-15
11,000523,红棉股份,-9.972298622131348,3.25,815487328,5833158675.5,5965272508.0,39.202781677246094,13.660772323608398,36844736,133551,96558149,3,1,综合Ⅱ,2026-09-15
12,603261,立航科技,-10.00646686553955,55.67,148607874,4314704574.74,4314704574.74,-94.49638366699219,3.4168107509613037,39297453,095218,803279130,1,8,航空装备,2026-09-15
13,002870,香山股份,-10.0,47.7,213888878,6188244733.8,7286573151.900001,-296.22613525390625,3.397989511489868,56634210,093136,144082620,1,2,汽车零部,2026-09-15
14,002790,瑞尔特,-10.023866653442383,7.54,359637568,1965659150.0,3150757172.16,-148.95806884765625,18.069305419921875,58499014,100006,213503303,2,2,家居用品,2026-09-15
15,605577,龙版传媒,-10.0,15.12,740718928,6720000008.4,6720000053.759999,42.705711364746094,10.672967910766602,69934656,110126,7531638085,2,0,出版,2026-09-15
16,600929,雪天盐业,-9.921259880065918,5.72,185925669,9381447824.32,9381447870.08,59.240291595458984,1.9564685821533203,80256599,093436,84247590,1,1,化学原料,2026-09-15
17,600865,百大集团,-10.01602554321289,11.23,408077584,4225178748.6800003,4225178793.6000004,185.6461944580078,9.559874534606934,94352214,095920,141438984,1,6,一般零售,2026-09-15
18,600712,南宁百货,-9.950248718261719,5.43,192632106,2924860654.5299997,2957478604.7999997,1043.2886962890625,6.533557415008545,97083225,094708,274525812,2,4,一般零售,2026-09-15
19,603136,天目湖,-9.99074935913086,9.73,106392342,2628332888.3,2628332829.92,34.27475357055664,3.9986789226531982,108515761,093046,1048133677,1,0,旅游及景,2026-09-15
20,002161,远 望 谷,-9.944750785827637,6.52,157142482,4822252962.0,4823218300.16,-25.170867919921875,3.244293689727783,117328254,093048,782414996,2,0,其他电子,2026-09-15
21,600354,敦煌种业,-10.030394554138184,8.88,843773328,4686882470.400001,4686882470.400001,16.19835662841797,17.73680305480957,137587590,101746,980190817,2,8,种植业,2026-09-15
22,600359,新农开发,-9.942856788635254,7.88,225434970,3006321021.6,3006320990.08,80.940673828125,7.496707439422607,202043783,093628,1447371851,2,2,种植业,2026-09-15
23,000759,中百集团,-10.0,6.75,588044208,4426015668.75,4428199044.0,-7.477238178253174,13.172701835632324,230252672,094636,348480777,1,4,一般零售,2026-09-15
24,000978,桂林旅游,-10.036831855773926,9.77,716839872,4573547670.51,4573630100.0,372.635986328125,14.969025611877441,266871712,093821,265845608,1,2,旅游及景,2026-09-15
25,601086,国芳集团,-10.005558013916016,16.19,875963584,10782540000.0,10782540000.0,75.7907485961914,7.924054145812988,330887706,094640,247177586,1,3,一般零售,2026-09-15
26,600869,远东股份,-10.016420364379883,21.92,6344311040,48648212192.32001,48648212323.840004,118.42425537109375,12.487604141235352,347904222,141310,278618543,1,0,电网设备,2026-09-15
27,600127,金健米业,-10.021171569824219,12.75,2077788000,8182736029.5,8182736004.0,-427.1145935058594,24.241710662841797,447105282,102341,118467759,1,0,农产品加,2026-09-15
