序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002808,恒久退,-9.090909004211426,0.2,1646542,37372211.2,53760000.0,-1.4636485576629639,4.392643451690674,354711,140245,1542744,2,2,光学光电,2026-07-08
2,603898,好莱客,-9.985734939575195,12.62,122359624,3788896062.8399997,3929174606.72,-42.84114456176758,3.1304054260253906,1535854,150000,5234776,1,7,家居用品,2026-07-08
3,002534,西子洁能,-10.0,15.84,496780208,13073745912.48,13241213314.56,55.01354217529297,3.636762857437134,1967328,145557,47987279,1,18,其他电源,2026-07-08
4,603179,新泉股份,-9.992401123046875,47.38,1345010944,33838732037.0,33838732321.280003,41.57117462158203,3.826982021331787,3725963,150000,50160963,1,6,汽车零部,2026-07-08
5,002518,科士达,-10.00874137878418,41.18,962782384,23272971590.46,23976029123.84,43.23341369628906,4.007968902587891,4118000,144115,102156337,1,17,其他电源,2026-07-08
6,600562,国睿科技,-10.008517265319824,21.13,504728720,26240456159.199997,26240456159.199997,84.98930358886719,1.8372008800506592,4392927,150000,67220867,1,18,军工电子,2026-07-08
7,603826,坤彩科技,-10.016155242919922,22.28,460928688,14597856000.0,14597856000.0,49.1243782043457,3.0434482097625732,4863724,150000,23064256,1,14,非金属材,2026-07-08
8,002427,尤夫股份,-10.0,4.32,129922894,4253117699.5200005,4257069626.88,-53.06942367553711,3.012272357940674,5805406,134448,29434750,1,1,化学纤维,2026-07-08
9,002497,雅化集团,-9.979716300964355,22.19,2999888384,23512249176.850002,25575362496.32,18.870834350585938,12.251301765441895,9834608,143645,133638853,1,2,化学制品,2026-07-08
10,002057,中钢天源,-10.016695022583008,10.78,519529344,8120723939.0199995,8126866415.36,29.393306732177734,6.165060043334961,10809106,145206,7760522,1,0,专业服务,2026-07-08
11,603610,麒盛科技,-10.01878547668457,14.37,174245974,5072489593.7699995,5072489521.92,37.61049270629883,3.322652578353882,10905809,150000,29306178,2,2,家居用品,2026-07-08
12,002810,山东赫达,-9.979549407958984,22.01,281288416,7107004040.660001,7696006035.200001,18.73314094543457,3.8964521884918213,13981610,130015,102942971,1,8,化学制品,2026-07-08
13,600301,华锡有色,-10.003540992736816,50.83,940493680,13995312665.23,32153404601.76,44.19268798828125,6.597132682800293,16306264,144345,123466577,2,6,小金属,2026-07-08
14,603937,丽岛新材,-9.980301856994629,13.71,125444530,2863909196.61,2863909196.61,27.6440372467041,4.3274993896484375,17254035,100126,789578094,1,0,工业金属,2026-07-08
15,603678,火炬电子,-9.994222640991211,62.32,2458845232,29637312443.920002,29637312007.68,186.80999755859375,7.911929130554199,17281336,150000,128963075,3,3,军工电子,2026-07-08
16,600458,时代新材,-10.019268035888672,14.01,833324480,12168079451.55,13341674357.28,21.080415725708008,6.613283157348633,18750984,142639,49892412,1,5,综合Ⅱ,2026-07-08
17,002249,大洋电机,-10.012063026428223,7.46,839421984,13890038733.02,18394522691.52,15.381292343139648,5.953174591064453,19300504,133018,747946271,1,8,电机Ⅱ,2026-07-08
