序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,000539,粤电力Ａ,-10.032715797424316,8.25,2460684000,21081941916.75,43314843264.0,-71.40583038330078,11.066858291625977,1010220,145539,63049800,1,0,电力,2026-06-05
2,600310,广西能源,-10.015897750854492,5.66,1385000304,8295922686.52,8295922675.2,-60.24091720581055,16.084495544433594,1456923,145644,132001726,1,1,电力,2026-06-05
3,001299,美能能源,-10.00758171081543,11.87,199874615,3357729526.12,3729734234.08,33.67311477661133,5.799344062805176,5276131,142430,33172520,1,3,燃气Ⅱ,2026-06-05
4,003033,征和工业,-10.0,60.57,255882197,4890642395.94,4951597500.0,37.61486053466797,5.168909549713135,5875290,141551,74870577,1,8,摩托车及,2026-06-05
5,002969,嘉美包装,-9.973190307617188,16.79,2056006656,18347024746.76,18443743004.48,68.88198852539062,10.203389167785645,22840662,144312,90564604,1,1,包装印刷,2026-06-05
6,002329,皇氏集团,-9.873417854309082,3.56,178946510,2319670809.44,2963358183.04,181.94491577148438,7.506352424621582,34530928,095600,50077096,1,0,饮料乳品,2026-06-05
7,600726,华电能源,-10.009624481201172,9.35,4166781232,69894393544.8,73933593395.2,30.716333389282227,5.7315497398376465,88243962,143132,237307675,1,2,电力,2026-06-05
8,002951,金时科技,-10.004034042358398,22.31,360313552,8949085921.75,9035550000.0,-194.48060607910156,3.9149136543273926,109953295,093624,162947778,1,0,其他电源,2026-06-05
9,603681,永冠新材,-10.0,23.94,345268544,5691539410.200001,5691539410.200001,53.133358001708984,5.996252536773682,198997922,095735,196109178,1,1,化学制品,2026-06-05
10,001896,豫能控股,-10.00452709197998,19.88,6518799872,30332532840.399998,30332532800.64,258.9927673339844,19.638599395751953,262624322,142021,270377939,1,0,电力,2026-06-05
11,603629,利通电子,-9.999001502990723,180.38,6293126656,46543631780.0,47317281600.0,43.60670852661133,13.07666015625,392568389,130641,691816101,1,4,消费电子,2026-06-05
