序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600350,山东高速,-10.007412910461426,12.14,172755635,58691689815.5,58691688929.28001,17.57645606994629,0.2888096868991852,1614000,145107,38582352,1,1,铁路公路,2026-07-09
2,002057,中钢天源,-10.018552780151367,9.7,618353504,7307144917.299999,7312672006.4,26.448522567749023,8.22375202178955,1866280,145021,141019085,2,67,专业服务,2026-07-09
3,002990,盛视科技,-10.001432418823242,62.81,625844208,8668945942.03,16446932787.78,1079.349609375,7.130200386047363,3071409,144303,239626431,1,5,计算机设,2026-07-09
4,603937,丽岛新材,-9.992706298828125,12.34,32819505,2577727168.94,2577727168.94,24.881650924682617,1.2630929946899414,45285332,093141,111746104,2,0,工业金属,2026-07-09
5,300522,世名科技,-20.0,19.28,721923968,5072676372.88,6216864997.120001,727.0752563476562,13.585390090942383,54644956,135257,261414894,1,18,化学制品,2026-07-09
6,003005,竞业达,-9.962825775146484,12.11,13732740,1537706074.6599998,2802117048.0099998,-18.169757843017578,0.8930666446685791,59090430,092500,52872260,1,0,IT服务Ⅱ,2026-07-09
7,603001,奥康国际,-10.023866653442383,7.54,335043872,3023389200.0,3023389200.0,29.76952362060547,10.940196990966797,61627813,103956,107789578,1,2,服装家纺,2026-07-09
8,002910,庄园牧场,-10.023309707641602,11.58,276515216,1980897381.0,2264345638.26,-17.966209411621094,13.453079223632812,64929384,095915,66655638,1,0,饮料乳品,2026-07-09
9,603906,龙蟠科技,-9.981719017028809,24.62,580895664,13860973903.86,19477175076.48,22.725919723510742,4.156827449798584,130479845,094353,750869521,2,5,电池,2026-07-09
10,000628,高新发展,-10.0,44.28,431822144,8512324543.8,15598958400.0,2178.708251953125,4.901682376861572,155480098,095145,129306456,1,0,房屋建设,2026-07-09
11,301117,佳缘科技,-20.00946044921875,16.91,42384915,1959107796.35,3057937909.88,-31.624486923217773,2.163480520248413,190523634,092500,150458416,1,0,计算机设,2026-07-09
12,002192,融捷股份,-9.99544620513916,79.06,1043428640,20485843622.68,20528340349.18,18.462581634521484,4.998035907745361,306047505,094536,244912068,2,0,能源金属,2026-07-09
