序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002735,王子新材,-9.988248825073242,15.32,622775616,4367109104.12,5748896672.64,142.53964233398438,13.89857292175293,3705908,144154,35347836,1,1,包装印刷,2026-07-02
2,605060,联德股份,-10.005247116088867,51.45,376638832,12293483580.0,12378458400.0,49.63468551635742,2.9516146183013916,4706388,135250,24006570,1,0,通用设备,2026-07-02
3,605289,罗曼股份,-10.0,143.55,1361392480,21876802378.2,21907237275.0,117.70658111572266,5.998295307159424,11949102,144238,122350536,1,3,专业工程,2026-07-02
4,002522,浙江众成,-10.041841506958008,6.45,719447472,5837378219.55,5842277078.400001,95.55396270751953,12.145052909851074,12036990,144333,172167196,2,8,塑料,2026-07-02
5,001223,欧克科技,-9.991639137268066,43.06,160716172,3007086488.0,5627631968.0,45.7199821472168,5.277407646179199,14008279,140315,32783297,1,4,自动化设,2026-07-02
6,600228,返利科技,-10.035842895507812,7.53,448711792,3132759942.81,3137543412.96,-55.93982696533203,13.781533241271973,16824279,140114,32223129,2,8,数字媒体,2026-07-02
7,603163,圣晖集成,-10.0,129.6,727058192,12960000000.0,12960000000.0,83.73046112060547,5.357950210571289,18390240,144827,185833440,1,0,专业工程,2026-07-02
8,600396,华电辽能,-10.026041030883789,13.82,3273121040,20352808210.94,20352808197.12,32.26627731323242,15.107063293457031,19328652,144326,150765144,1,1,电力,2026-07-02
9,600237,铜峰电子,-10.014204978942871,12.67,966738064,7913882122.65,7988305259.2,81.30889892578125,11.916325569152832,23350810,145431,141851361,1,7,元件,2026-07-02
10,600545,卓郎智能,-9.931035041809082,6.53,1170782720,11675066809.66,11675066822.720001,-96.9947738647461,9.715476989746094,24439497,135940,225964773,2,5,专用设备,2026-07-02
11,603005,晶方科技,-9.990503311157227,47.39,4141858832,30906417147.34,30906417431.68,118.0777359008789,13.037525177001953,32722368,143832,252171666,1,0,半导体,2026-07-02
12,003026,中晶科技,-10.0,39.6,866006304,5724610808.400001,7435594980.0,134.2243194580078,14.808938980102539,40299138,142600,130449129,1,7,半导体,2026-07-02
13,603458,勘设股份,-9.992313385009766,11.71,250946326,3584718058.94,3584718035.5200005,-56.17462158203125,6.8617329597473145,42669928,101811,39132477,1,2,工程咨询,2026-07-02
14,002106,莱宝高科,-9.972298622131348,16.25,1254104688,11454665072.5,11469512600.0,82.18091583251953,10.803936004638672,47532387,142245,272177809,1,9,光学光电,2026-07-02
15,002463,沪电股份,-9.999310493469238,130.51,11770285312,250945996527.86,251148685083.36,50.549964904785156,4.568760871887207,53592365,144706,613483788,1,7,元件,2026-07-02
16,000823,超声电子,-10.0,23.4,2634970000,13921412707.8,13921944940.8,105.48455810546875,18.484264373779297,56861976,142215,1758926519,1,2,元件,2026-07-02
17,600184,光电股份,-10.003135681152344,28.7,1191981344,16724278331.6,16724278446.4,3727.666259765625,7.0323076248168945,72069603,134540,126125017,1,3,地面兵装,2026-07-02
18,600667,太极实业,-10.0,28.89,11560506880,60424653522.42,60424653464.64,116.98925018310547,18.75649070739746,81481933,144737,2231819749,1,8,工程咨询,2026-07-02
19,603061,金海通,-10.0,470.7,1378569456,40950900000.0,40950900000.0,124.0900650024414,3.2850401401519775,81727641,133136,79689510,1,0,半导体,2026-07-02
20,000988,华工科技,-9.997118949890137,156.2,12989369344,156978759623.4,157059522364.8,61.49917221069336,8.054327011108398,84757087,144345,774122822,1,2,自动化设,2026-07-02
21,605006,山东玻纤,-10.018298149108887,19.67,1036109104,12686107352.310001,12686107332.640001,314.56329345703125,8.086066246032715,98694716,131227,188300303,1,6,玻璃玻纤,2026-07-02
