序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002858,力盛体育,-10.0,14.94,205414776,2202341450.22,2448962379.72,101.49633026123047,9.09482479095459,1918296,140457,32028372,1,20,体育Ⅱ,2026-05-18
2,600382,广东明珠,-10.044150352478027,8.15,389205680,5659425925.35,5659425982.400001,24.09637451171875,6.848350524902344,8342234,144020,1237169717,1,19,冶钢原料,2026-05-18
3,002395,双象股份,-10.004719734191895,19.07,357822256,5114302366.92,5114745630.0,42.26462173461914,6.847702980041504,10287120,110124,76634146,1,25,塑料,2026-05-18
4,605099,共创草坪,-10.007468223571777,48.2,328615536,19350030840.4,19402395609.600002,24.1638126373291,1.6376515626907349,14385531,111423,120201159,1,16,家居用品,2026-05-18
5,300983,尤安设计,-19.996124267578125,41.29,204621684,6309534727.0199995,7134912000.0,-2127.01904296875,3.0951428413391113,18483509,093818,64900530,1,2,工程咨询,2026-05-18
6,603203,快克智能,-10.0,59.4,893464928,14799707089.199999,15079588009.199999,48.91432189941406,5.830804347991943,30980664,132636,61805521,1,1,自动化设,2026-05-18
7,002878,元隆雅图,-10.0201416015625,17.87,188876688,4215502960.53,4681792161.490001,-387.17120361328125,4.395788192749023,72439422,093839,94189196,1,1,广告营销,2026-05-18
8,002181,粤 传 媒,-10.005078315734863,17.72,3401402224,20103997482.879997,20573950878.719997,293.7137451171875,15.98486328125,72794203,134615,430885131,1,5,出版,2026-05-18
9,600379,宝光股份,-10.02143669128418,16.79,806042736,5544084259.559999,5544084326.719999,150.2873992919922,14.402070045471191,87217417,104828,247667072,1,2,电网设备,2026-05-18
10,002918,蒙娜丽莎,-9.98389720916748,16.77,344445104,3591992796.6,6855685474.559999,-94.56449127197266,9.388968467712402,121706514,093151,711280012,1,0,家居用品,2026-05-18
11,605299,舒华体育,-9.984151840209961,22.72,337981024,9297626602.56,9297626716.16,95.55194091796875,3.580681800842285,213738445,093731,130480960,1,2,文娱用品,2026-05-18
12,600158,中体产业,-10.013717651367188,13.12,1074546816,12588811439.039999,12588811504.64,-548.9835815429688,8.431320190429688,213836044,103808,572867766,1,5,体育Ⅱ,2026-05-18
13,600488,津药药业,-9.985734939575195,6.31,297924512,6889804950.799999,6889805001.28,123.99486541748047,4.316175937652588,231652070,093203,2729337186,2,1,化学制药,2026-05-18
14,600396,华电辽能,-9.9827880859375,15.69,3791947088,23106769958.73,23106769943.04,36.632266998291016,15.928239822387695,305598633,135916,211897717,1,0,电力,2026-05-18
15,002081,金 螳 螂,-9.93630599975586,7.07,2430621728,18694800583.48,18773138530.72,26.638748168945312,12.888099670410156,358988766,104736,5282663600,1,9,装修装饰,2026-05-18
16,603773,沃格光电,-10.001334190368652,67.49,83235417,15162211141.169998,15167475361.169998,-74.20053100585938,0.5489662289619446,1489177175,092503,3170329252,2,0,光学光电,2026-05-18
17,600208,衢州发展,-10.0204496383667,4.4,69528360,37435095882.8,37439339520.0,29.765058517456055,0.18573041260242462,3279892915,092503,2732968480,1,0,房地产开,2026-05-18
18,002342,巨力索具,-9.984560012817383,17.49,128105505,16697528099.999998,16790399999.999998,1130.951416015625,0.7672123908996582,5034770183,092500,981489828,1,0,通用设备,2026-05-18
