序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002364,中恒电气,-10.009072303771973,29.76,1282357792,16609167897.6,16771693209.6,173.32540893554688,7.573892116546631,3136704,144536,330487921,1,30,电源设备,2026-02-05
2,601126,四方股份,-10.007412910461426,36.42,1519374240,30049610268.0,30344543215.68,32.328189849853516,4.959195613861084,4241291,144131,222624534,1,22,电网设备,2026-02-05
3,002943,宇晶股份,-9.99882698059082,76.69,869130960,11162258028.68,15756586367.09,522.8914794921875,7.63721227645874,14408517,135521,740250453,1,7,通用设备,2026-02-05
4,601226,华电科工,-9.976433753967285,11.46,1454690640,13319083602.000002,13319083556.160002,83.18309783935547,10.612580299377441,22280107,145518,274742551,1,13,工程机械,2026-02-05
5,603759,海天股份,-10.015649795532227,11.5,232776791,5310240000.0,5310240000.0,38.31509780883789,4.357873439788818,28324511,105611,2308669853,1,0,公用事业,2026-02-05
6,000923,河钢资源,-9.980731964111328,23.36,705271616,14667775629.44,15247748505.6,21.269145965576172,4.707529544830322,32414336,104321,1100606257,1,11,钢铁行业,2026-02-05
7,600053,九鼎投资,-10.0,23.22,254617901,10066817376.0,10066817376.0,-151.20172119140625,2.5156636238098145,35240994,094903,1805620031,1,10,多元金融,2026-02-05
8,603172,万丰股份,-9.992862701416016,25.22,122350637,1263017600.0,3363843600.0,67.735107421875,9.554912567138672,41457115,093342,864571864,2,0,化学原料,2026-02-05
9,002830,名雕股份,-9.983844757080078,27.86,738614288,1862510650.0,3714852400.0,175.1752166748047,37.59214782714844,42414119,134527,23524984,1,0,装修装饰,2026-02-05
10,601615,明阳智能,-9.980657577514648,23.27,2675878032,52625028348.62,52625028302.08,51.54216766357422,5.021302700042725,63303708,135428,855186412,1,26,风电设备,2026-02-05
11,603396,金辰股份,-10.0,48.15,392087728,6670098065.7,6670098065.7,99.03846740722656,5.875080108642578,215862516,094014,307375155,1,4,光伏设备,2026-02-05
12,600481,双良节能,-9.990999221801758,10.0,1994641184,18737746080.0,18737746080.0,-25.85280990600586,10.362239837646484,252652910,100008,196692770,1,0,光伏设备,2026-02-05
13,601212,白银有色,-10.035211563110352,10.22,3200036144,75676795502.42,75676794368.0,-264.1450500488281,4.157530784606934,396850183,104721,4447109585,1,1,有色金属,2026-02-05
14,002865,钧达股份,-10.000874519348145,102.86,1167788128,23129695365.12,32016825697.28,-57.32870864868164,5.039403915405273,416623835,094751,771042774,1,7,光伏设备,2026-02-05
15,002716,湖南白银,-9.974093437194824,13.9,2437718016,32315473797.0,39240932096.0,185.61465454101562,7.381509304046631,1270550850,100236,556701253,1,0,贵金属,2026-02-05
