序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,001211,双枪科技,-10.005620956420898,48.03,356699504,3217841895.0,3458160000.0,158.77871704101562,10.741904258728027,2925027,140248,41142498,1,15,家居用品,2026-05-25
2,600156,华升股份,-10.00735855102539,12.23,846867264,4917813885.46,4917813909.92,-212.3269805908203,16.67473602294922,4037123,145648,94174669,1,3,纺织制造,2026-05-25
3,603790,雅运股份,-10.006082534790039,29.59,228019298,5662342400.0,5662342400.0,38.66176986694336,3.925554037094116,4383462,130840,90453671,1,16,化学制品,2026-05-25
4,002888,惠威科技,-10.012948036193848,20.85,165157885,1562144967.0,3078365140.2000003,-334.3558654785156,10.522720336914062,14644623,102106,356301897,2,19,消费电子,2026-05-25
5,002940,昂利康,-10.002433776855469,36.98,767166176,6851462399.839999,7459908318.28,105.63592529296875,10.931632041931152,18796934,133030,96118415,2,31,化学制药,2026-05-25
6,002759,天际股份,-9.988992691040039,32.71,2247000272,16385806049.03,16400225107.68,20.785810470581055,13.453676223754883,21622127,110851,335409252,1,13,电池,2026-05-25
7,000676,智度股份,-9.985315322875977,6.13,333045232,7717844901.16,7722507894.08,41.85007858276367,4.232811450958252,54032363,101312,116287263,1,0,广告营销,2026-05-25
8,002380,科远智慧,-10.007895469665527,45.59,765363776,6483079904.1,10941219277.910002,35.87352752685547,11.445425987243652,55183959,131209,56072050,1,2,IT服务Ⅱ,2026-05-25
9,001365,天海电子,-10.0,52.83,674354624,3038023278.18,27735750000.0,59.31117248535156,21.897552490234375,80580700,102300,154286469,1,2,汽车零部,2026-05-25
10,002045,国光电器,-10.03649616241455,9.86,199037104,5538607336.5199995,5546083720.96,-53.864295959472656,3.5441975593566895,106085406,094618,49708627,1,0,消费电子,2026-05-25
11,605168,三人行,-10.001572608947754,57.23,765670272,12065056108.779999,12065056108.779999,274.24627685546875,6.144681930541992,108839670,105055,195514849,1,3,广告营销,2026-05-25
12,603496,恒为科技,-10.0,26.91,666989888,8616830729.13,8616830863.68,370.33026123046875,7.5407514572143555,145377776,095845,174312216,1,1,计算机设,2026-05-25
13,603778,国晟科技,-10.004185676574707,21.5,973988224,13821428553.0,14190905752.0,-101.8432846069336,6.994746208190918,153471300,102952,3123173312,1,8,光伏设备,2026-05-25
14,603220,中贝通信,-9.993468284606934,27.56,1140323632,11968235199.439999,14781721335.679998,-1298104.25,9.154814720153809,200012566,100339,201204755,1,0,通信服务,2026-05-25
15,002407,多氟多,-10.0,38.43,8438606336,41457029068.35,45748323895.68,30.45592498779297,19.86968421936035,237624949,130230,709473637,1,0,化学制品,2026-05-25
