序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600693,东百集团,-10.0,17.82,3238282160,15484738575.24,15500659996.800001,132.03602600097656,20.542827606201172,5146416,145652,7622323236,1,0,商业百货,2025-12-30
2,920680,广道退,-29.487180709838867,1.1,2381020,51582678.400000006,73699890.0,-1.786111831665039,4.615930080413818,17022480,092502,109904302,2,0,软件开发,2025-12-30
3,002763,汇洁股份,-9.942195892333984,7.79,242097813,2365037768.0,3193307960.0,19.630023956298828,10.205230712890625,23068215,133115,224635908,1,21,纺织服装,2025-12-30
4,605122,四方新材,-10.013531684875488,13.3,64472470,2292308200.0,2292308200.0,-48.0726432800293,2.809218168258667,49101472,093242,825904730,1,2,水泥建材,2025-12-30
5,000917,电广传媒,-10.0,10.35,2243631424,14670704407.05,14671708077.6,83.29328155517578,14.668855667114258,57257814,142624,118179383,1,3,文化传媒,2025-12-30
6,603696,安记食品,-10.012727737426758,21.21,800530624,4988592000.0,4988592000.0,161.15103149414062,15.7874174118042,65415606,134439,1547174074,2,1,食品饮料,2025-12-30
7,600865,百大集团,-10.0,17.28,819241536,6501432660.4800005,6501432729.6,203.44308471679688,12.521653175354004,104626788,131439,3330676277,2,21,商业百货,2025-12-30
8,002752,昇兴股份,-9.96216869354248,7.14,157478679,6974126861.5199995,6975197832.96,24.15838050842285,2.2579660415649414,138080160,093033,1014858893,2,1,包装材料,2025-12-30
9,002361,神剑股份,-10.006901741027832,13.04,4908297472,10550963711.359999,12401496087.039999,306.7651062011719,45.002952575683594,147163128,142124,730349768,1,4,塑料制品,2025-12-30
10,002703,浙江世宝,-10.008237838745117,21.85,2596347536,12805150416.900002,17974517590.4,90.06800079345703,19.837356567382812,173195379,133554,363480400,1,7,汽车零部,2025-12-30
11,002652,扬子新材,-10.082304000854492,4.37,104336530,2237719680.0,2237719680.0,-107.53584289550781,4.661858558654785,212458405,093021,136157401,1,1,装修建材,2025-12-30
12,002977,天箭科技,-10.002294540405273,39.23,74254544,2613509269.1,4712307600.0,-138.28880310058594,2.841181516647339,413631390,092500,533539769,1,0,通信设备,2025-12-30
13,002228,合兴包装,-10.0,5.13,104973651,6203820367.17,6224668292.16,29.248544692993164,1.6920807361602783,427269984,092500,2539581363,2,0,包装材料,2025-12-30
