序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,920305,云创退,-29.447853088378906,1.15,20782403,93266006.25,152232543.75,-6.7791361808776855,18.335664749145508,25826,145659,70475996,1,3,IT服务Ⅱ,2026-07-24
2,600403,大有能源,-9.932659149169922,5.35,675670624,12790846350.699999,12790846340.0,-8.660943984985352,5.078527927398682,1533310,150000,38659635,1,4,煤炭开采,2026-07-24
3,001388,信通电子,-9.991602897644043,21.44,333488512,2682542183.6800003,5011943040.0,-102.46372985839844,12.084761619567871,4727134,143806,30903647,1,1,电网设备,2026-07-24
4,000037,深南电A,-10.03009033203125,8.97,367681728,3040006105.5,5406780450.240001,112.40245056152344,11.783370018005371,7250451,144257,17633602,1,0,电力,2026-07-24
5,001206,依依股份,-9.984479904174805,17.4,227469975,1859441569.1999998,3217152259.2,29.0511417388916,11.97705364227295,9289164,143942,134996160,1,3,个护用品,2026-07-24
6,002015,协鑫能科,-9.993792533874512,14.5,1742706816,23538206903.0,23538206816.0,20.4410400390625,7.1359381675720215,13714100,143906,106751752,1,4,电力,2026-07-24
7,603779,威龙股份,-10.0130033493042,6.92,286677312,2298012657.68,2298012643.84,-76.60662078857422,12.15174674987793,20817837,133436,27319952,1,0,非白酒,2026-07-24
8,000593,德龙汇能,-9.974424362182617,17.6,399458592,6309303774.400001,6311905740.8,107.6241455078125,6.130276679992676,27975516,142739,31410825,1,0,燃气Ⅱ,2026-07-24
9,603567,珍宝岛,-10.0,5.85,632623216,5495509258.2,5500376388.0,-7.641573905944824,10.873525619506836,28285159,143353,25194780,1,0,中药Ⅱ,2026-07-24
10,600578,京能电力,-10.064934730529785,5.54,1076156080,37088200423.1,37088199941.12,8.418968200683594,2.80450177192688,32381665,150000,71819690,1,1,电力,2026-07-24
11,600821,金开新能,-9.97150993347168,6.32,1025787008,12433493702.960001,12433493747.2,-161.89817810058594,7.944919586181641,40287472,140130,96550008,1,2,电力,2026-07-24
12,002197,证通电子,-10.03911304473877,6.9,733191200,3684600082.8,4239104203.2000003,592.6128540039062,19.4405460357666,42199710,131824,133824120,1,2,计算机设,2026-07-24
13,000539,粤电力Ａ,-10.015897750854492,5.66,815907664,14463489848.34,29716607621.12,-48.98872375488281,5.476741313934326,43421403,141039,66483814,1,0,电力,2026-07-24
14,600536,中国软件,-9.985272407531738,30.56,1207475360,25782124151.2,28536518251.52,-96.77816772460938,4.537381172180176,45766656,142810,95593419,1,1,IT服务Ⅱ,2026-07-24
15,000722,湖南发展,-10.007046699523926,12.77,580217936,5927301261.139999,7296200591.679999,139.3904571533203,9.556554794311523,46817399,134718,35166025,1,0,电力,2026-07-24
16,600664,哈药股份,-10.0,5.4,2904526944,13599953330.400002,13599953308.800001,21.100486755371094,20.864240646362305,47397538,144948,10572461164,1,9,化学制药,2026-07-24
17,002440,闰土股份,-10.022778511047363,11.85,804546992,11214359221.8,13319398862.4,18.124250411987305,6.869251728057861,73731896,135751,80354850,1,4,化学制品,2026-07-24
18,600644,乐山电力,-9.971237182617188,9.39,558960320,5430432481.02,5430432462.240001,394.4299621582031,10.136008262634277,74281473,131937,34258541,1,0,电力,2026-07-24
19,001202,炬申股份,-9.986945152282715,13.79,18609605,1611002339.4499998,2298670406.9,65.26402282714844,1.1551569700241089,87808666,092500,88920678,1,0,物流,2026-07-24
20,001896,豫能控股,-10.006254196166992,14.39,2063902688,21955993338.7,21955993309.920002,187.4701385498047,9.086669921875,95039719,141909,116219812,1,0,电力,2026-07-24
21,603629,利通电子,-10.001657485961914,108.61,4847215360,39178168474.0,39830328080.0,36.70687484741211,12.070040702819824,95394335,135738,9685824200,1,23,消费电子,2026-07-24
22,600726,华电能源,-10.028653144836426,6.28,1822524720,46945111386.240005,49658071285.76,20.630863189697266,3.7804837226867676,103389398,140242,161016059,1,1,电力,2026-07-24
23,600396,华电辽能,-9.993906021118164,14.77,4508951040,21751879687.09,21751879672.32,34.48429489135742,19.792510986328125,138213642,142502,222576513,1,0,电力,2026-07-24
24,300045,华力创通,-20.02791404724121,11.46,576230592,5916948996.96,7594258158.72,-158.7862091064453,9.540239334106445,186587560,100533,755791546,1,1,军工电子,2026-07-24
25,601991,大唐发电,-10.01430606842041,6.29,4060645968,77971400476.74,116407209221.12,10.057650566101074,5.033302307128906,241843008,141455,264960532,1,0,电力,2026-07-24
