序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002543,万和电气,-9.960159301757812,9.04,201001565,5980963467.12,6722143999.999999,10.520683288574219,3.2980220317840576,360696,145606,10407859,1,2,家电行业,2026-02-02
2,688228,开普云,-20.0,195.84,860831776,13229140838.4,13229140838.4,-2742.219482421875,6.0280537605285645,434764,144706,59558989,1,16,互联网服,2026-02-02
3,600389,江山股份,-9.992706298828125,24.68,673904288,10628442000.0,10628442000.0,18.7471866607666,6.153065204620361,476324,150000,25723963,1,8,农药兽药,2026-02-02
4,600403,大有能源,-10.040705680847168,6.63,604525168,15851086225.26,15851086212.0,-10.594975471496582,3.781372308731079,2625453,143709,145206374,1,1,煤炭行业,2026-02-02
5,603578,三星新材,-9.97032642364502,15.17,168637047,2736016175.44,2736016175.44,-54.30527877807617,6.051514625549316,3261853,145605,52538137,1,15,家电行业,2026-02-02
6,601600,中国铝业,-9.978768348693848,12.72,10322166784,167565204975.12,218219640668.16,15.053668975830078,5.980355739593506,4789677,145134,27387134596,2,1,有色金属,2026-02-02
7,600610,中毅达,-9.984756469726562,11.81,1205596736,8370062386.05,12651753120.480001,210.36740112304688,13.977643013000488,5647494,145659,84324592,1,3,化学原料,2026-02-02
8,600382,广东明珠,-9.978991508483887,8.57,479007648,5951077322.7300005,5951077382.72,19.096290588378906,7.944449424743652,6251335,143838,17523936,1,0,钢铁行业,2026-02-02
9,000822,山东海化,-9.966776847839355,5.42,305944240,4851398238.92,4851398206.4,-9.184981346130371,6.218420028686523,6330560,141600,306982300,1,6,化学原料,2026-02-02
10,000708,中信特钢,-9.98781967163086,14.78,684569296,74596995313.9,74596995476.48,12.920039176940918,0.8900248408317566,7899910,141600,49970736,1,10,钢铁行业,2026-02-02
11,600593,大连圣亚,-10.0,42.12,394223184,5425056000.0,5494343400.0,62.466880798339844,7.094099521636963,7930311,145025,48568571,1,1,旅游酒店,2026-02-02
12,000990,诚志股份,-9.945355415344238,8.24,547226304,10013549872.4,10013557296.64,72.50592803955078,5.356539726257324,8967748,143430,66873459,1,13,化学原料,2026-02-02
13,605086,龙高股份,-9.990917205810547,39.64,171073880,7103488000.0,7103488000.0,66.62076568603516,2.311227560043335,8969739,141927,19257112,1,1,采掘行业,2026-02-02
14,600618,氯碱化工,-10.0,15.93,736324512,11944950817.68,18421451745.12,22.548189163208008,5.896553993225098,10414317,145442,34302529,1,3,化学原料,2026-02-02
15,600230,沧州大化,-10.0,20.43,937187824,8457223536.45,8457223393.44,133.1898956298828,10.819225311279297,11015324,145428,242047692,1,1,化学制品,2026-02-02
16,605196,华通线缆,-10.0,41.13,632517280,20769119182.530003,21017544505.920002,61.2576789855957,3.0006067752838135,11199699,144053,67260623,1,20,电网设备,2026-02-02
17,002314,南山控股,-9.90099048614502,2.73,153730368,3653496930.72,7392246257.76,16.80521583557129,4.178462028503418,11740826,100348,55364127,1,1,房地产开,2026-02-02
18,000949,新乡化纤,-10.041265487670898,6.54,884228752,10833149796.42,10836125476.8,61.0040283203125,7.9567365646362305,11810324,142521,50504489,1,4,化纤行业,2026-02-02
19,002895,川恒股份,-10.0,37.8,852594352,22552492397.399998,22969800806.399998,17.860754013061523,3.6828689575195312,11903220,143139,64566180,1,4,化学原料,2026-02-02
20,600057,厦门象屿,-10.0,7.65,423117040,16007702754.6,21730508481.600002,9.9780855178833,2.587019920349121,12448271,140159,82816863,1,15,物流行业,2026-02-02
21,002545,东方铁塔,-9.989219665527344,25.05,1008077712,28310600885.4,31163755104.0,28.226072311401367,3.4303059577941895,14735662,144654,19245915,1,0,化肥行业,2026-02-02
22,603488,展鹏科技,-9.981684684753418,9.83,193365650,2870266025.2,2870266103.84,-39.59462356567383,6.621339321136475,16159930,131524,104975553,1,6,专用设备,2026-02-02
23,600352,浙江龙盛,-9.986859321594238,13.7,2175131232,44570646482.0,44570646427.2,23.926820755004883,4.727518558502197,18532592,145616,38478409,1,1,化学制品,2026-02-02
24,002258,利尔化学,-10.0,16.02,794656416,12802388526.9,12823004456.64,26.783388137817383,6.093327045440674,19068333,141515,74480212,1,5,农药兽药,2026-02-02
25,003042,中农联合,-10.00971794128418,18.52,455378400,2358813597.4,2638729600.0,-44.181907653808594,19.149559020996094,19682130,134636,491747363,3,16,农药兽药,2026-02-02
26,603602,纵横通信,-10.0,13.86,206168494,3202456866.8399997,3202456866.8399997,78.51282501220703,6.365283012390137,22314683,101948,898933590,1,1,通信服务,2026-02-02
27,002648,卫星化学,-10.016420364379883,21.92,3147011344,73793296071.20001,73840713656.32,14.748344421386719,4.145317554473877,29236896,144930,96358390,1,1,化学原料,2026-02-02
28,000639,西王食品,-10.094637870788574,2.85,245314979,3076366300.2000003,3076370073.6,1038.4189453125,7.932619094848633,32816610,112957,522445629,1,4,食品饮料,2026-02-02
29,002064,华峰化学,-10.015527725219727,11.59,1420279632,57353990879.479996,57515883476.479996,29.51523780822754,2.4076406955718994,44801805,130003,48669887,1,0,化纤行业,2026-02-02
30,600722,金牛化工,-9.965636253356934,7.86,503488032,5347312653.360001,5347312684.8,111.31414794921875,9.239154815673828,49152777,141648,30793907,1,0,化学原料,2026-02-02
31,000830,鲁西化工,-9.974424362182617,17.6,1092079296,33513373150.4,33516014540.800003,24.56674575805664,3.1961967945098877,50667020,130230,73157918,1,8,化学原料,2026-02-02
32,002183,怡 亚 通,-10.066006660461426,5.45,1684497696,14153617795.95,14153699529.6,301.6144104003906,11.633757591247559,51474906,142421,1426255624,1,0,贸易行业,2026-02-02
33,600301,华锡有色,-9.998233795166016,50.95,555635296,14028352946.95,32229312698.4,48.90911865234375,3.9304745197296143,53332523,112907,644731490,2,2,小金属,2026-02-02
34,001287,中电港,-10.00758171081543,23.74,929925568,10383745382.519999,18040028279.039997,52.528831481933594,8.801287651062012,55962420,112909,169151671,1,16,贸易行业,2026-02-02
35,002694,顾地科技,-10.0,3.33,31233735,2393539731.0,2541072384.0,-6.292563438415527,1.3049181699752808,56365987,092500,110029527,1,0,装修建材,2026-02-02
36,002654,万润科技,-10.01878547668457,14.37,856742192,12146135357.279999,12146997557.279999,328.1903381347656,6.893240451812744,57199626,101124,184713171,1,2,文化传媒,2026-02-02
37,002092,中泰化学,-9.985734939575195,6.31,765892320,16252102362.269999,16343023171.199999,-68.38945007324219,4.603064060211182,62593938,112145,133261161,1,11,化学原料,2026-02-02
38,600711,盛屯矿业,-10.024752616882324,14.54,3107328288,44937491951.54,44937491966.079994,19.806011199951172,6.68098783493042,66314482,145149,88489058,1,0,能源金属,2026-02-02
39,600331,宏达股份,-10.0246000289917,14.63,1886448592,29728160000.0,38646608000.0,-620.7101440429688,6.254177093505859,71431238,132113,119750791,1,1,有色金属,2026-02-02
40,603900,莱绅通灵,-10.032362937927246,8.34,69940074,2850185325.6,2860818825.6,31.056148529052734,2.453878164291382,75165084,092505,1646106666,2,0,珠宝首饰,2026-02-02
41,000021,深科技,-10.00307846069336,29.24,4242313168,45948589603.32,45955938170.88,45.607540130615234,8.98244857788086,76838772,142942,241159267,1,4,消费电子,2026-02-02
42,603429,集友股份,-10.008857727050781,10.16,36413440,5328772324.4,5328772395.52,-668.9190673828125,0.6833363771438599,99665068,092505,359445560,1,0,造纸印刷,2026-02-02
43,603988,中电电机,-9.99169635772705,32.52,55940904,7648704000.000001,7648704000.000001,146.2824249267578,0.7313775420188904,100230087,092503,186495696,1,0,电机,2026-02-02
44,002038,双鹭药业,-10.03911304473877,6.9,147676909,5878202936.1,7088715000.0,37.67972946166992,2.508509874343872,101857800,093354,631462470,1,1,生物制品,2026-02-02
45,600497,驰宏锌锗,-9.979633331298828,8.84,2900558848,44556963469.72,44556962877.44,25.244457244873047,6.394032001495361,103737939,142919,8207078984,2,1,有色金属,2026-02-02
46,000911,广农糖业,-9.950860023498535,7.33,51384033,2934344265.94,2934344309.92,-501.0745544433594,1.7511248588562012,110516587,092500,532377167,1,0,食品饮料,2026-02-02
47,601388,怡球资源,-9.978307723999023,4.15,807004256,9135073856.400002,9135073889.6,70.26447296142578,8.756232261657715,111937049,130005,3793632857,1,10,有色金属,2026-02-02
48,002490,山东墨龙,-10.0,8.1,292065456,4387948200.0,6462572040.0,892.457763671875,6.6430463790893555,113871152,094751,719598330,1,2,专用设备,2026-02-02
49,000056,皇庭国际,-9.950248718261719,1.81,43719826,1635745024.73,2140376085.44,-0.6567236185073853,2.6727776527404785,116440923,092500,158446314,1,0,房地产服,2026-02-02
50,000960,锡业股份,-9.994977951049805,35.84,3829198432,58985541959.68001,58985541959.68001,25.34716033935547,6.330006122589111,119483141,141436,2046395901,1,6,小金属,2026-02-02
