序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603429,集友股份,-9.989909172058105,8.92,220178748,4678410347.8,4678410410.24,-587.2793579101562,4.604337692260742,682380,145519,38305509,1,10,包装印刷,2026-03-03
2,600770,综艺股份,-9.953344345092773,5.79,481743104,7527000000.0,7527000000.0,62.17317199707031,6.144679069519043,866763,145629,39345366,1,8,综合Ⅱ,2026-03-03
3,002903,宇环数控,-10.00738525390625,24.37,500785616,2598893541.13,3818730260.0,935.6788330078125,18.537534713745117,935808,145015,30160312,1,7,通用设备,2026-03-03
4,000635,英 力 特,-10.010009765625,8.99,307393104,3297710145.84,3543261207.84,-10.740388870239258,8.984847068786621,1132740,145612,18931778,1,7,化学原料,2026-03-03
5,603601,再升科技,-10.015649795532227,11.5,1981132976,13136921166.5,13136921224.0,121.25743865966797,14.53030776977539,3031457,144137,203526637,1,5,专业工程,2026-03-03
6,600082,海泰发展,-9.873417854309082,3.56,292661984,2258234066.7200003,2300172333.44,712.2665405273438,12.484642028808594,3564984,131548,2019566494,2,2,房地产开,2026-03-03
7,002562,兄弟科技,-10.052909851074219,6.8,750937312,4770395724.4,7771189056.0,57.45677947998047,15.348698616027832,4222120,143909,75213712,1,5,化学制品,2026-03-03
8,600537,亿晶光电,-10.084033966064453,3.21,751217952,3799725207.7799997,3799725227.04,-13.33265209197998,19.170520782470703,5764360,141507,2474520626,2,0,光伏设备,2026-03-03
9,600610,中毅达,-9.991532325744629,10.63,760809872,7533764874.150001,11387649083.04,189.3484649658203,9.794245719909668,5835870,141912,70263237,1,8,化学原料,2026-03-03
10,600470,六国化工,-9.964412689208984,7.59,745757248,3958944000.0,3958944000.0,-14.322504043579102,18.340959548950195,7098684,143756,66805849,1,3,农化制品,2026-03-03
11,605006,山东玻纤,-9.951690673828125,9.32,465953936,5592166641.6,5592166716.16,-19620.654296875,8.022892951965332,7526832,143810,28971029,1,6,玻璃玻纤,2026-03-03
12,002151,北斗星通,-9.989047050476074,41.09,2433725600,18195427039.58,22308209374.08,924.0318603515625,12.947629928588867,8523915,144436,91651245,1,0,军工电子,2026-03-03
13,002173,创新医疗,-10.0,27.45,1809428848,11427556960.35,12113255462.4,1922.97021484375,15.169407844543457,8796078,145542,90909431,1,4,医疗服务,2026-03-03
14,605123,派克新材,-9.999124526977539,102.79,722272800,12455155988.68,12455155988.68,39.3345832824707,5.590543746948242,9024962,145154,20907486,1,1,航空装备,2026-03-03
15,600343,航天动力,-10.00540828704834,33.28,2244598016,21239507261.440002,21239507394.56,-145.80557250976562,10.226449012756348,10549760,145305,277751951,1,4,通用设备,2026-03-03
16,002115,三维通信,-9.986772537231445,13.61,1736687472,10237381190.52,11037591974.08,2881.6455078125,16.388931274414062,10841726,143303,138572117,1,3,通信服务,2026-03-03
17,002364,中恒电气,-10.01121711730957,32.09,1674073312,17909549658.4,18084799566.4,186.89556884765625,9.076395034790039,11488220,143439,92143222,1,5,其他电源,2026-03-03
18,001209,洪兴股份,-10.010249137878418,26.34,776906944,2531132712.24,3464308444.8,150.88568115234375,28.613821029663086,12355382,144545,451954890,2,0,服装家纺,2026-03-03
19,002165,红 宝 丽,-10.024252891540527,11.13,1569340928,8098516290.4800005,8183553319.200001,163.83827209472656,18.71062469482422,12382125,143809,78279516,1,3,化学制品,2026-03-03
20,002297,博云新材,-9.977662086486816,12.09,888849072,6928837261.71,6928837225.44,173.0078125,12.435226440429688,13254267,141012,86378213,1,12,航空装备,2026-03-03
21,002467,二六三,-9.986129760742188,6.49,1285926496,8871076880.93,8926163449.28,88.28978729248047,13.878242492675781,14371196,145618,25461568,1,0,通信服务,2026-03-03
22,603859,能科科技,-9.98974323272705,43.88,694944560,10737335119.880001,10737335119.880001,48.784297943115234,6.22186803817749,15204420,135430,110173904,1,4,IT服务Ⅱ,2026-03-03
23,600961,株冶集团,-9.996155738830566,23.41,1317009648,17599928237.18,25115950000.64,21.95184326171875,7.21536922454834,15504443,143647,65896411,1,2,工业金属,2026-03-03
24,603958,哈森股份,-9.977011680603027,19.58,266862511,4295068800.0,4295068800.0,-174.3659210205078,5.959290504455566,15517150,142019,37881426,1,2,服装家纺,2026-03-03
25,002361,神剑股份,-9.970888137817383,12.37,1897879952,10008851312.08,11764302653.119999,291.00341796875,18.31166648864746,15947725,145042,64542948,1,0,塑料,2026-03-03
26,603977,国泰集团,-9.9696044921875,14.81,685488272,9200591472.68,9200591413.44,36.32048797607422,7.163181781768799,16640634,140325,73093274,1,7,化学制品,2026-03-03
27,600589,大位科技,-9.983633041381836,11.0,3691154336,16263168790.0,16331368768.0,322.0573425292969,22.03227424621582,17492200,143749,219189828,1,1,IT服务Ⅱ,2026-03-03
28,001400,江顺科技,-9.99625301361084,120.11,355511088,1801650000.0,7206600000.0,82.58043670654297,19.06562042236328,17920412,130121,31685018,1,0,专用设备,2026-03-03
29,601615,明阳智能,-10.009140968322754,19.69,2594932352,44528870141.14,44528870101.76,43.61260223388672,5.627649307250977,19411465,143633,149124024,1,9,风电设备,2026-03-03
30,603626,科森科技,-9.992706298828125,24.68,1002870064,13694430749.2,13694430897.28,-89.4847412109375,7.056293487548828,19814584,143706,20923704,1,0,消费电子,2026-03-03
31,601231,环旭电子,-9.995869636535645,43.58,2630450368,104117199299.23999,104117199037.76,56.17513656616211,2.4315671920776367,20513106,145058,139641561,1,9,消费电子,2026-03-03
32,600590,泰豪科技,-9.979352951049805,13.08,1284754256,11033889360.84,11155536251.52,170.70843505859375,11.301050186157227,20663784,143349,62450326,1,2,军工电子,2026-03-03
33,000738,航发控制,-10.003534317016602,25.46,1773213024,33484584665.460003,33484584640.0,62.636837005615234,5.11678409576416,24030064,143818,164593065,1,8,航空装备,2026-03-03
34,001225,和泰机电,-9.998719215393066,70.3,200242571,1479025741.8999999,4630436040.0,110.27277374267578,13.105326652526855,24464400,135006,30257120,1,4,专用设备,2026-03-03
35,603500,祥和实业,-10.029717445373535,12.11,238392679,4018503309.5899997,4030089806.3999996,27.549997329711914,5.90913200378418,25375463,104642,1575866659,1,7,轨交设备,2026-03-03
36,002565,顺灏股份,-9.993715286254883,14.32,1583489776,15178396963.04,15179041448.960001,169.10948181152344,10.141565322875977,27365376,143618,117582520,1,1,包装印刷,2026-03-03
37,002519,银河电子,-9.980039596557617,9.02,1408319328,10091444858.22,10160406681.92,-189.7659454345703,13.529129028320312,32954687,141448,122964976,1,1,地面兵装,2026-03-03
38,603163,圣晖集成,-10.0,127.44,527619104,12744000000.0,12744000000.0,82.56820678710938,4.026504993438721,33465744,130217,106363334,1,3,专业工程,2026-03-03
39,000534,万泽股份,-10.005053520202637,35.62,957179904,17808946217.92,18150117997.44,80.10399627685547,5.269981384277344,38961156,132624,153122718,1,8,生物制品,2026-03-03
40,600531,豫光金铅,-9.98964786529541,17.39,2342934048,21029078318.22,21029078422.56,25.413114547729492,10.818037986755371,48293386,143636,299199918,1,6,工业金属,2026-03-03
41,002792,通宇通讯,-9.989889144897461,44.51,2137923888,15036567693.82,23315941784.32,691.8784790039062,13.770271301269531,52984659,143242,159859665,1,3,通信设备,2026-03-03
42,002054,德美化工,-10.01742172241211,10.33,515415456,3970600660.77,4980252660.4800005,46.003116607666016,12.6622896194458,54897968,100133,184843987,1,16,化学制品,2026-03-03
43,605255,天普股份,-10.000772476196289,116.45,316406752,15613616000.0,15613616000.0,656.0053100585938,1.9933241605758667,57072145,111413,89322856,1,4,汽车零部,2026-03-03
44,000603,盛达资源,-10.005303382873535,50.91,2335976688,33942529836.69,35126339303.04,81.65492248535156,6.642819881439209,73771084,140739,179341166,1,2,贵金属,2026-03-03
45,000960,锡业股份,-10.0,43.92,5065057536,72283621731.84,72283621731.84,31.06158447265625,6.811844825744629,95179163,135236,307564775,1,0,小金属,2026-03-03
46,000636,风华高科,-10.0,23.85,3977931312,27594765082.350002,27594765201.600002,90.58465576171875,14.06251049041748,107407568,135615,574787761,1,11,元件,2026-03-03
47,002455,百川股份,-9.963898658752441,12.47,1491859280,6474794284.18,7410402447.52,1156.26513671875,22.47869110107422,114109914,112412,496050389,1,14,化学制品,2026-03-03
48,600259,中稀有色,-10.000890731811523,101.06,2209487152,34000213064.600002,34000212458.24,199.9062042236328,6.244799613952637,115341698,131612,148285338,1,5,小金属,2026-03-03
49,000426,兴业银锡,-9.996678352355957,54.2,5621639168,96216136148.8,96239457324.8,52.914676666259766,5.6580986976623535,145733285,141503,428243141,1,3,贵金属,2026-03-03
50,600392,盛和资源,-10.00932502746582,28.95,4784759552,50744329201.5,50744329375.2,48.32171630859375,9.210603713989258,153543273,133015,527646491,1,6,小金属,2026-03-03
51,002149,西部材料,-10.003630638122559,49.57,4159588992,24197063812.18,24200781463.04,262.08551025390625,16.54033660888672,165061408,135418,644775626,1,5,小金属,2026-03-03
52,603920,世运电路,-10.0,57.42,2663117984,41376410842.14,41376411014.4,49.639461517333984,6.257533073425293,180948851,131855,179543151,1,3,元件,2026-03-03
53,600397,江钨装备,-10.0,19.35,2539358128,19155723716.7,19155723832.800003,-46.83524703979492,12.713488578796387,198869625,132657,99118440,1,0,专用设备,2026-03-03
