序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600053,九鼎投资,-100.0,0.0,0,0.0,0.0,-0.0,0.0,0,000000,0,2,0,多元金融,2026-04-29
2,603359,东珠生态,-100.0,0.0,0,0.0,0.0,-0.0,0.0,0,000000,0,2,0,基础建设,2026-04-29
3,603282,亚光股份,-10.013717651367188,19.68,20154288,2633577600.0,2633577600.0,-201.99517822265625,0.7652817368507385,26262960,092502,109531008,1,0,环保设备,2026-04-29
4,603313,梦百合,-9.935483932495117,6.98,45440498,3982696457.3,3982696422.4,-26.1245059967041,1.1409480571746826,26520258,092502,267967086,1,0,家居用品,2026-04-29
5,002099,海翔药业,-9.986320495605469,6.58,355104880,10629071188.54,10651146331.84,100.68611145019531,3.329620122909546,27538616,130921,393115774,1,6,化学制药,2026-04-29
6,001233,海安集团,-9.99697494506836,59.51,130344753,2105816099.2,11067273106.34,52.076839447021484,6.1897501945495605,45852216,092500,399954808,1,0,汽车零部,2026-04-29
7,688280,精进电动-W,-19.961240768432617,8.26,139354058,4299694637.7,4875230944.64,-13.334623336791992,3.238402843475342,75009786,093154,1224923209,1,1,汽车零部,2026-04-29
8,603378,亚士创能,-10.017271041870117,5.21,11501596,2232988504.82,2232988494.4,-5.378157138824463,0.5150763392448425,76573792,092502,129606044,1,0,装修建材,2026-04-29
9,603215,比依股份,-9.990999221801758,20.0,191585817,3744567600.0,3758791020.0,-56.911338806152344,5.115890979766846,77143320,093543,1584653940,1,3,小家电,2026-04-29
10,600965,福成股份,-9.929078102111816,3.81,25970103,3119250638.55,3119250657.6,43.4947624206543,0.8325750827789307,81726389,092503,142952724,3,0,养殖业,2026-04-29
11,688121,卓然股份,-20.0,7.72,29559764,1564586669.24,1803500103.1599998,24.68826675415039,1.8893017768859863,110954472,092503,211720776,1,0,专用设备,2026-04-29
12,002514,宝馨科技,-10.052909851074219,3.4,20927340,1883716497.6,2448116524.7999997,-33.71702194213867,1.1109601259231567,138842923,092500,96890820,2,0,通用设备,2026-04-29
13,002779,中坚科技,-10.004758834838867,75.65,146571875,12543400542.75,13980120000.000002,121.9935531616211,1.168517827987671,256469991,092500,242745720,2,0,专用设备,2026-04-29
