序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,301176,逸豪新材,-20.008068084716797,39.66,796098000,6506366093.28,6705184013.219999,178.50271606445312,11.031181335449219,51558,145648,57855009,1,12,元件,2026-07-20
2,605589,圣泉集团,-9.990439414978027,37.66,1754016000,31857309464.679996,31874990759.359997,44.93313217163086,5.230042934417725,120512,150000,171519984,1,11,塑料,2026-07-20
3,300868,杰美特,-19.99781036376953,73.13,574214400,5906234828.129999,9357129760.0,-290.2170104980469,8.653615951538086,124321,145606,43044318,1,6,消费电子,2026-07-20
4,605090,九丰能源,-10.0,34.38,1717878416,24221637159.84,24269401431.36,13.968122482299805,6.747378826141357,139445,150000,108958538,1,5,燃气Ⅱ,2026-07-20
5,603051,鹿山新材,-10.009765625,18.43,195208806,2978894273.2799997,2978894273.2799997,37.25153350830078,6.241275310516357,221160,150000,15512531,1,15,化学制品,2026-07-20
6,000510,新金路,-9.968050956726074,14.09,683629216,8547140423.28,9137979098.56,-44.96940612792969,7.526066303253174,271937,145557,70847338,1,13,化学原料,2026-07-20
7,000668,荣丰控股,-9.977194786071777,15.79,103796042,2318633443.1,2318633443.1,-45.70638656616211,4.245790958404541,331590,150000,9570319,1,9,房地产开,2026-07-20
8,002963,豪尔赛,-10.0,13.5,99996110,1660419648.0,2029859055.0,-108.08404541015625,5.731415748596191,357750,143533,6034500,2,14,装修装饰,2026-07-20
9,600397,江钨装备,-10.019145011901855,14.1,895117120,13958434336.199999,13958434420.8,2617.71875,6.001961708068848,369532,150000,72737670,1,6,专用设备,2026-07-20
10,603391,力聚热能,-9.998109817504883,47.62,106966740,1083355000.0,4333420000.0,289.3468933105469,9.397802352905273,380960,150000,13319314,2,14,专用设备,2026-07-20
11,603285,键邦股份,-10.003096580505371,29.06,190449744,1810344426.8,4649600000.0,36.576881408691406,9.892807006835938,409281,140327,11435110,1,18,化学制品,2026-07-20
12,002767,先锋电子,-9.983721733093262,16.59,100152557,2160256414.89,2488500000.0,1868.3590087890625,4.432613849639893,432999,134500,11677701,1,6,通用设备,2026-07-20
13,603933,睿能科技,-10.005379676818848,16.73,160579817,3472220739.75,3472220739.75,25.15361213684082,4.404784202575684,478478,145642,18776079,2,13,其他电子,2026-07-20
14,002853,皮阿诺,-9.99535083770752,19.36,68781502,2491725218.4,3541252753.2799997,-79.4371337890625,2.649815320968628,499488,144845,12942160,1,10,家居用品,2026-07-20
15,605228,神通科技,-10.016695022583008,10.78,192932565,5143518738.82,5164216263.36,27.806114196777344,3.5879950523376465,568106,150000,22544213,2,24,汽车零部,2026-07-20
